district,property_type,property_subtype,area,floor,price_per_sqm,total_price,build_year,transaction_date,property_condition,has_elevator,has_parking,green_ratio,plot_ratio
灞桥区,住宅,中档小区,77.12,1,9652.67,74.44,2011,2022-03,中,False,False,0.31,4.34
未央区,商铺,商场商铺,73.15,1,26913.96,196.87,2001,2023-12,良,False,True,0.37,2.72
经开区,住宅,普通住宅,67.15,20,10540.48,70.77,2013,2019-11,中,True,False,0.42,1.98
莲湖区,商铺,商场商铺,31.18,32,24239.66,75.58,1998,2020-04,中,False,False,0.35,3.75
新城区,住宅,中档小区,114.88,3,11652.33,133.86,2011,2022-05,优,False,True,0.4,3.43
雁塔区,写字楼,甲级写字楼,363.14,4,29854.72,1084.13,2002,2023-02,优,False,True,0.3,2.8
高新区,写字楼,乙级写字楼,165.99,11,20223.83,335.7,2008,2019-07,优,True,False,0.4,3.22
未央区,商铺,临街商铺,237.19,1,29940.42,710.15,2014,2021-05,良,False,True,0.39,4.38
经开区,住宅,高档小区,95.29,17,16047.36,152.91,2023,2023-05,良,False,True,0.44,4.34
碑林区,住宅,高档小区,187.55,6,23769.09,445.8,2008,2019-08,差,False,True,0.26,2.73
高新区,写字楼,甲级写字楼,807.23,26,28194.41,2275.95,1993,2023-04,差,True,True,0.42,3.95
碑林区,商铺,临街商铺,221.08,19,36843.89,814.53,2015,2021-11,差,True,False,0.41,2.24
莲湖区,写字楼,甲级写字楼,680.35,4,25447.6,1731.32,2005,2020-12,优,False,True,0.41,2.05
雁塔区,商铺,社区商铺,106.47,28,25815.47,274.86,2020,2021-07,良,False,True,0.39,1.59
高新区,住宅,中档小区,117.62,4,21031.22,247.38,2019,2019-04,良,False,True,0.33,2.97
未央区,住宅,高档小区,104.2,30,21591.79,225.0,2021,2023-07,中,True,True,0.39,2.89
未央区,住宅,普通住宅,60.02,4,10432.54,62.61,2002,2019-12,差,False,True,0.37,2.32
碑林区,写字楼,甲级写字楼,237.82,16,35350.1,840.69,1990,2021-07,优,False,False,0.29,4.06
经开区,商铺,商场商铺,35.51,33,22245.58,78.99,1991,2019-11,差,True,True,0.36,4.24
碑林区,住宅,中档小区,110.53,20,24636.01,272.31,2011,2023-11,差,False,False,0.39,2.84
莲湖区,写字楼,普通写字楼,266.22,16,15725.18,418.64,1999,2021-01,良,False,True,0.4,3.86
经开区,商铺,临街商铺,219.72,23,21456.53,471.43,2005,2021-12,差,True,False,0.3,3.69
碑林区,住宅,高档小区,114.31,19,21873.19,250.03,1998,2020-08,良,False,True,0.41,2.58
长安区,商铺,商场商铺,157.83,24,23835.49,376.2,2022,2023-08,差,True,True,0.38,3.36
雁塔区,住宅,普通住宅,88.6,2,14192.37,125.74,2005,2022-03,良,False,True,0.25,4.43
未央区,商铺,商场商铺,90.41,4,22229.3,200.98,2003,2019-11,中,False,False,0.26,2.73
碑林区,商铺,商场商铺,192.4,15,47669.3,917.15,2002,2020-12,优,False,False,0.35,4.43
经开区,商铺,商场商铺,171.24,19,33587.6,575.16,2020,2022-08,良,False,True,0.33,3.3
新城区,商铺,临街商铺,208.54,10,29198.22,608.91,2006,2022-09,差,False,True,0.37,1.53
雁塔区,商铺,临街商铺,182.67,16,30029.99,548.55,2006,2021-08,中,False,False,0.39,1.98
未央区,写字楼,乙级写字楼,748.03,17,18385.98,1375.32,2008,2019-09,良,False,False,0.3,2.81
长安区,住宅,普通住宅,81.54,20,12493.91,101.88,2009,2020-11,中,False,False,0.36,2.71
灞桥区,商铺,临街商铺,69.32,2,17553.72,121.68,1995,2021-07,优,False,False,0.43,1.87
碑林区,写字楼,乙级写字楼,733.78,6,22937.22,1683.1,1990,2019-04,优,False,True,0.39,1.93
未央区,住宅,中档小区,91.2,20,14732.69,134.37,1991,2020-05,良,False,False,0.42,3.61
高新区,住宅,高档小区,127.8,2,17504.03,223.69,2004,2019-02,优,False,False,0.37,2.12
曲江新区,商铺,临街商铺,194.66,11,31698.72,617.04,1998,2020-01,良,False,False,0.32,4.01
长安区,商铺,临街商铺,212.57,16,14835.16,315.36,1997,2020-11,中,True,False,0.42,2.12
莲湖区,写字楼,普通写字楼,494.22,27,17787.2,879.08,2003,2019-05,中,True,True,0.37,4.2
碑林区,住宅,高档小区,185.51,4,26755.85,496.34,1996,2019-08,优,False,True,0.41,2.36
曲江新区,住宅,普通住宅,77.31,16,12977.61,100.32,2014,2020-04,良,False,False,0.34,3.06
长安区,住宅,中档小区,100.47,6,8966.02,90.08,2001,2022-04,优,False,True,0.35,1.88
高新区,住宅,普通住宅,75.03,10,13321.32,99.95,2021,2023-03,差,False,True,0.35,2.95
新城区,商铺,临街商铺,68.3,17,18022.54,123.09,2001,2023-12,差,False,True,0.37,4.08
莲湖区,写字楼,乙级写字楼,623.04,24,21727.33,1353.69,2001,2019-01,中,True,True,0.4,4.39
灞桥区,商铺,商场商铺,35.64,7,19726.36,70.31,1999,2022-06,中,False,False,0.4,1.83
高新区,商铺,商场商铺,126.72,23,30488.77,386.36,2009,2022-01,优,False,True,0.33,3.62
雁塔区,住宅,中档小区,115.35,31,21633.24,249.54,2013,2023-06,中,True,False,0.38,2.29
长安区,写字楼,乙级写字楼,153.32,20,11875.63,182.07,1993,2020-06,差,False,False,0.39,3.64
曲江新区,住宅,中档小区,82.32,27,23064.88,189.88,2020,2021-02,良,False,False,0.45,3.93
经开区,住宅,中档小区,81.38,29,10154.05,82.64,2011,2021-02,中,True,True,0.33,2.71
未央区,住宅,普通住宅,80.77,3,14507.05,117.18,2013,2019-01,良,False,False,0.34,2.95
高新区,住宅,普通住宅,61.17,18,17855.16,109.21,2012,2022-10,中,False,True,0.4,4.06
雁塔区,住宅,中档小区,79.47,16,14638.73,116.34,1993,2023-07,中,False,False,0.3,3.39
长安区,住宅,普通住宅,66.4,11,12386.89,82.25,2012,2022-08,差,True,True,0.27,2.95
新城区,商铺,商场商铺,63.46,21,42805.04,271.62,2011,2022-11,差,False,False,0.28,3.2
经开区,住宅,中档小区,97.85,6,16375.04,160.23,2017,2023-04,优,False,False,0.3,4.04
雁塔区,住宅,高档小区,193.46,6,21940.54,424.46,1997,2019-01,良,False,True,0.29,3.52
灞桥区,住宅,普通住宅,71.84,6,7282.43,52.32,2007,2023-02,差,False,True,0.28,3.91
高新区,写字楼,乙级写字楼,218.62,2,21680.8,473.99,1991,2022-05,差,False,True,0.26,3.37
经开区,商铺,商场商铺,181.24,25,29260.44,530.32,2010,2020-03,中,False,False,0.45,3.65
碑林区,商铺,社区商铺,141.11,1,28228.37,398.32,2005,2019-01,差,False,True,0.33,4.02
长安区,住宅,普通住宅,77.21,22,8282.85,63.95,2004,2020-07,优,False,True,0.26,2.69
灞桥区,写字楼,甲级写字楼,632.48,30,27985.98,1770.05,2019,2019-09,良,False,True,0.42,3.29
碑林区,商铺,社区商铺,69.08,27,21459.33,148.25,1995,2022-07,优,False,True,0.27,4.35
灞桥区,写字楼,甲级写字楼,360.0,13,17257.02,621.25,2014,2019-05,差,False,True,0.31,2.52
新城区,写字楼,甲级写字楼,956.65,8,29304.38,2803.41,1995,2022-04,差,True,False,0.27,4.42
长安区,商铺,商场商铺,83.97,17,26782.2,224.89,1997,2020-04,差,False,True,0.45,1.89
雁塔区,商铺,社区商铺,127.38,2,24966.32,318.03,2004,2020-04,优,False,False,0.42,4.15
高新区,住宅,中档小区,72.14,15,22951.27,165.58,2005,2022-04,差,True,False,0.28,3.27
高新区,写字楼,甲级写字楼,765.53,30,28478.59,2180.12,1996,2021-02,良,False,True,0.27,2.82
雁塔区,商铺,临街商铺,257.25,4,43836.42,1127.69,2023,2023-02,差,False,True,0.34,4.18
高新区,写字楼,普通写字楼,359.55,14,21206.73,762.5,2000,2020-07,优,True,False,0.44,3.31
莲湖区,商铺,商场商铺,150.09,5,23770.7,356.78,2004,2023-12,优,False,False,0.29,4.15
未央区,写字楼,甲级写字楼,592.43,10,25015.09,1481.96,1993,2022-10,良,True,False,0.36,2.87
雁塔区,写字楼,甲级写字楼,904.77,28,26209.01,2371.3,2006,2019-08,良,False,True,0.38,2.46
经开区,商铺,商场商铺,83.46,7,30517.82,254.71,2014,2019-11,优,False,True,0.31,4.2
新城区,商铺,社区商铺,92.5,22,20757.57,192.0,2003,2019-12,良,True,False,0.26,2.03
经开区,商铺,社区商铺,63.51,2,15593.77,99.04,2004,2020-03,优,False,True,0.42,2.06
高新区,住宅,中档小区,119.03,6,13526.4,161.01,1994,2019-10,中,False,False,0.29,3.35
灞桥区,商铺,商场商铺,160.17,27,21751.15,348.38,1997,2021-03,良,True,False,0.27,3.89
长安区,住宅,中档小区,124.91,26,10067.86,125.75,2000,2021-01,良,True,True,0.26,4.12
灞桥区,商铺,商场商铺,140.94,7,20991.88,295.87,2005,2019-12,中,False,False,0.36,2.13
莲湖区,写字楼,普通写字楼,116.69,6,11623.19,135.63,2000,2020-12,差,False,False,0.36,2.37
灞桥区,商铺,商场商铺,105.26,33,16854.62,177.42,2001,2020-04,中,True,True,0.33,3.17
高新区,写字楼,普通写字楼,372.66,3,20796.54,775.01,2006,2021-01,优,False,False,0.28,4.0
未央区,写字楼,乙级写字楼,611.24,10,17000.74,1039.15,2000,2020-12,优,True,True,0.38,2.24
雁塔区,商铺,临街商铺,272.77,23,25907.48,706.68,2016,2021-11,良,False,True,0.29,3.14
未央区,住宅,普通住宅,92.61,25,9721.92,90.04,2001,2022-08,中,False,True,0.4,2.72
碑林区,住宅,高档小区,93.93,4,31018.74,291.36,2013,2022-02,中,False,True,0.31,3.57
雁塔区,住宅,普通住宅,110.05,21,17634.4,194.07,2011,2023-11,良,False,True,0.26,2.24
未央区,住宅,普通住宅,81.68,21,11597.29,94.73,2012,2021-10,中,False,False,0.29,2.0
未央区,住宅,普通住宅,113.97,33,10218.91,116.46,1995,2023-04,良,True,False,0.37,3.25
雁塔区,住宅,中档小区,125.25,4,18171.82,227.61,2018,2019-07,中,False,False,0.27,3.74
长安区,商铺,临街商铺,273.27,2,16229.8,443.51,2007,2020-10,中,False,True,0.32,3.42
经开区,写字楼,普通写字楼,379.87,14,15087.96,573.15,1994,2022-11,良,False,True,0.41,1.79
经开区,写字楼,普通写字楼,124.94,17,9659.71,120.69,2000,2021-05,优,False,False,0.26,3.76
莲湖区,住宅,中档小区,134.9,9,11620.5,156.75,2003,2023-05,中,True,True,0.28,3.36
高新区,住宅,普通住宅,66.94,2,19384.24,129.76,2017,2021-06,良,False,True,0.25,2.86
雁塔区,商铺,临街商铺,154.91,4,21680.87,335.85,2019,2020-04,差,False,True,0.38,2.8
碑林区,住宅,普通住宅,82.41,5,18945.81,156.13,1991,2023-08,中,False,True,0.35,2.89
碑林区,商铺,商场商铺,33.35,21,52124.57,173.82,2019,2022-10,差,False,True,0.41,3.21
莲湖区,住宅,中档小区,115.89,4,16256.71,188.4,2011,2022-05,优,False,True,0.32,1.67
碑林区,商铺,社区商铺,120.41,3,23808.95,286.68,2013,2019-01,差,False,False,0.42,4.43
碑林区,商铺,临街商铺,209.33,7,32877.21,688.23,1991,2020-03,中,False,True,0.39,2.48
雁塔区,住宅,普通住宅,79.53,25,12020.47,95.6,2012,2021-07,优,False,True,0.45,3.08
未央区,商铺,临街商铺,252.83,5,21932.53,554.53,1991,2022-10,差,False,True,0.36,4.49
未央区,写字楼,乙级写字楼,506.32,5,17941.44,908.41,2013,2022-06,良,False,False,0.4,4.24
碑林区,住宅,普通住宅,71.5,4,12752.44,91.18,1997,2020-12,优,False,True,0.4,3.68
长安区,商铺,社区商铺,35.14,18,18534.29,65.12,2023,2023-11,差,False,True,0.28,3.17
新城区,商铺,社区商铺,136.03,26,16159.73,219.83,1999,2019-09,优,False,True,0.43,2.62
未央区,写字楼,普通写字楼,214.43,10,16705.63,358.22,2008,2020-02,中,True,True,0.44,1.77
灞桥区,商铺,临街商铺,54.48,17,20486.0,111.61,1991,2023-10,优,False,False,0.43,3.43
灞桥区,住宅,普通住宅,67.65,2,7347.88,49.71,2006,2019-09,中,False,True,0.4,2.96
碑林区,住宅,普通住宅,110.86,24,14409.56,159.74,1995,2020-05,良,True,False,0.42,2.88
灞桥区,住宅,普通住宅,62.02,16,12081.46,74.93,2014,2023-02,良,False,False,0.28,1.81
碑林区,住宅,普通住宅,118.99,17,19317.99,229.86,2008,2023-07,良,True,False,0.38,1.63
长安区,写字楼,甲级写字楼,497.18,20,24246.79,1205.5,2011,2023-07,中,True,True,0.31,3.03
未央区,商铺,商场商铺,62.89,15,27750.2,174.52,2015,2020-03,差,True,True,0.31,3.91
雁塔区,写字楼,甲级写字楼,609.75,33,23172.11,1412.93,1998,2023-09,优,True,True,0.45,1.89
雁塔区,写字楼,乙级写字楼,177.01,2,24233.96,428.95,1998,2022-04,差,False,True,0.3,2.58
雁塔区,商铺,社区商铺,116.34,29,23550.97,273.99,2009,2023-02,良,True,True,0.3,2.15
新城区,写字楼,乙级写字楼,252.57,6,28953.31,731.27,2016,2020-01,良,False,True,0.38,3.09
新城区,商铺,社区商铺,105.96,3,21788.5,230.87,2022,2022-11,优,False,False,0.44,1.78
曲江新区,写字楼,乙级写字楼,749.49,6,23948.05,1794.89,2014,2022-09,差,False,False,0.33,3.82
高新区,商铺,商场商铺,144.91,5,41870.66,606.77,2013,2023-05,良,False,False,0.29,1.92
经开区,商铺,临街商铺,84.14,22,20653.73,173.77,2004,2022-06,优,True,False,0.31,3.47
灞桥区,商铺,商场商铺,152.11,22,24905.88,378.85,1995,2019-09,优,True,False,0.44,3.32
长安区,住宅,普通住宅,61.04,13,8429.82,51.45,2004,2022-05,良,True,True,0.38,3.38
高新区,商铺,社区商铺,88.6,25,25653.85,227.28,2014,2023-09,中,False,False,0.26,2.61
未央区,商铺,商场商铺,122.35,5,30089.2,368.15,2013,2019-07,良,False,True,0.31,2.73
灞桥区,写字楼,乙级写字楼,727.98,28,12380.74,901.29,1998,2021-02,良,True,False,0.45,1.67
未央区,商铺,商场商铺,164.13,22,22041.51,361.77,2009,2023-02,良,True,False,0.41,2.78
新城区,住宅,普通住宅,61.52,11,14265.16,87.76,2018,2023-12,优,False,False,0.39,3.59
新城区,住宅,普通住宅,77.27,16,16880.21,130.44,2008,2019-08,差,False,False,0.43,2.74
新城区,住宅,高档小区,118.45,1,18550.65,219.72,2010,2022-08,优,False,True,0.28,2.0
长安区,商铺,商场商铺,62.88,6,27081.12,170.29,1991,2020-07,中,False,False,0.27,1.98
雁塔区,住宅,高档小区,154.62,21,22424.33,346.72,2010,2020-05,中,False,False,0.31,3.25
曲江新区,写字楼,乙级写字楼,723.49,23,34649.92,2506.9,2009,2022-05,良,False,True,0.37,2.49
高新区,住宅,中档小区,100.84,11,17906.96,180.57,2020,2022-03,优,False,False,0.31,3.25
曲江新区,住宅,高档小区,148.76,17,22699.2,337.68,2022,2023-12,良,True,False,0.27,4.04
曲江新区,住宅,高档小区,182.03,14,26610.33,484.39,2022,2023-06,中,False,False,0.44,3.84
碑林区,商铺,临街商铺,109.42,5,33208.61,363.38,2017,2023-11,优,False,True,0.26,1.81
高新区,住宅,中档小区,145.75,14,27084.25,394.75,2021,2021-04,良,False,False,0.31,3.17
未央区,商铺,临街商铺,208.86,15,16124.92,336.78,1993,2022-03,差,True,True,0.29,4.35
经开区,写字楼,普通写字楼,487.3,11,10487.23,511.04,1996,2021-07,优,True,True,0.31,3.87
灞桥区,住宅,中档小区,95.95,22,12015.18,115.28,1997,2022-12,差,False,False,0.3,3.13
新城区,住宅,普通住宅,61.89,7,15391.43,95.26,2013,2023-11,良,False,True,0.44,4.09
高新区,写字楼,普通写字楼,129.73,4,15832.41,205.39,2009,2020-09,良,False,False,0.34,2.41
雁塔区,写字楼,甲级写字楼,275.32,12,34837.89,959.15,1995,2020-08,良,True,False,0.25,3.17
未央区,住宅,高档小区,170.17,2,19860.64,337.96,2010,2023-06,良,False,False,0.38,1.51
灞桥区,住宅,中档小区,134.3,29,8626.15,115.85,2011,2020-11,优,False,True,0.28,2.29
高新区,商铺,临街商铺,255.15,18,33767.73,861.57,2018,2019-07,差,False,False,0.35,3.39
碑林区,商铺,商场商铺,48.93,27,31693.53,155.08,2015,2023-06,良,True,False,0.32,3.54
长安区,住宅,中档小区,75.51,5,10834.32,81.81,2010,2019-07,差,False,False,0.42,4.38
碑林区,住宅,高档小区,120.89,20,29476.01,356.34,1997,2020-09,良,False,True,0.3,4.48
新城区,商铺,社区商铺,122.5,25,16131.14,197.61,2002,2023-03,良,True,False,0.29,3.44
未央区,写字楼,甲级写字楼,258.33,21,29336.26,757.85,2014,2023-12,差,True,False,0.28,4.5
高新区,商铺,商场商铺,74.08,10,32965.52,244.2,2011,2022-02,差,False,False,0.43,2.54
灞桥区,住宅,高档小区,118.45,2,12180.1,144.28,2013,2021-09,差,False,False,0.3,3.63
曲江新区,写字楼,甲级写字楼,783.9,17,44976.96,3525.76,2004,2022-04,差,False,False,0.27,4.42
高新区,写字楼,甲级写字楼,792.02,7,42213.86,3343.43,2003,2020-12,优,False,True,0.4,3.99
未央区,写字楼,甲级写字楼,288.13,4,25951.0,747.72,2016,2021-11,优,False,True,0.42,4.32
新城区,住宅,中档小区,87.66,6,17768.54,155.76,2007,2020-12,差,False,True,0.41,2.29
碑林区,写字楼,普通写字楼,118.01,7,21421.19,252.79,1994,2020-08,良,False,True,0.33,2.16
曲江新区,住宅,中档小区,76.28,4,22048.84,168.19,2010,2023-05,中,False,False,0.27,1.8
碑林区,住宅,高档小区,162.59,6,26889.1,437.18,1992,2023-11,优,False,False,0.44,1.61
碑林区,商铺,临街商铺,200.17,33,38588.48,772.44,2017,2022-08,中,True,True,0.25,1.66
未央区,商铺,临街商铺,276.82,3,24357.94,674.28,2002,2021-06,优,False,True,0.41,1.93
长安区,写字楼,甲级写字楼,521.29,2,20127.87,1049.25,1994,2023-01,差,False,False,0.38,2.54
碑林区,商铺,商场商铺,198.54,11,43968.36,872.95,2017,2021-09,优,False,True,0.39,3.46
曲江新区,住宅,普通住宅,115.64,6,12238.58,141.53,2017,2022-04,优,False,True,0.39,2.51
长安区,住宅,高档小区,134.39,4,17295.49,232.44,2019,2023-02,良,False,True,0.3,3.33
曲江新区,住宅,高档小区,163.95,16,32497.05,532.8,2013,2022-11,良,True,True,0.31,4.42
高新区,商铺,临街商铺,155.96,22,39906.9,622.41,2009,2021-09,中,True,True,0.41,4.36
新城区,住宅,中档小区,118.12,14,17981.93,212.4,1991,2023-07,差,False,False,0.26,2.9
未央区,写字楼,甲级写字楼,409.13,23,22483.17,919.85,2016,2019-03,中,False,True,0.34,3.02
雁塔区,商铺,商场商铺,44.84,10,44208.67,198.21,2011,2022-07,良,True,True,0.36,2.27
莲湖区,住宅,普通住宅,89.13,3,11474.66,102.27,1992,2023-06,中,False,False,0.34,4.15
长安区,住宅,中档小区,107.77,11,10932.31,117.82,2020,2023-06,良,True,True,0.34,2.23
雁塔区,商铺,商场商铺,119.46,21,35683.52,426.29,1996,2019-11,中,True,True,0.41,4.22
灞桥区,商铺,商场商铺,170.36,25,27510.84,468.66,2012,2019-09,差,True,True,0.28,2.16
灞桥区,写字楼,乙级写字楼,202.49,1,14459.44,292.79,2016,2023-10,中,False,False,0.32,2.33
新城区,商铺,社区商铺,130.4,14,21921.65,285.85,2004,2019-10,中,False,True,0.32,4.34
曲江新区,商铺,商场商铺,84.1,32,34586.11,290.86,1999,2021-04,中,False,True,0.36,2.25
碑林区,住宅,普通住宅,64.22,23,17300.41,111.11,1994,2019-07,良,True,False,0.41,4.08
雁塔区,写字楼,乙级写字楼,429.98,30,26393.99,1134.89,1993,2023-01,中,True,True,0.45,1.52
长安区,商铺,临街商铺,119.17,6,18605.96,221.72,2015,2023-05,良,False,True,0.42,2.11
碑林区,商铺,社区商铺,130.06,31,18276.99,237.71,1991,2022-08,中,True,False,0.32,3.48
莲湖区,写字楼,甲级写字楼,466.99,11,34894.27,1629.53,2017,2019-12,差,True,False,0.4,1.95
长安区,写字楼,乙级写字楼,782.76,19,13769.05,1077.79,1996,2020-04,优,False,True,0.26,1.72
长安区,住宅,高档小区,124.73,25,11150.04,139.07,1993,2019-10,中,True,False,0.42,1.99
莲湖区,住宅,普通住宅,69.74,21,10443.26,72.83,1996,2020-04,良,True,True,0.31,4.17
高新区,商铺,商场商铺,100.99,8,43480.68,439.1,2009,2019-08,差,True,False,0.27,4.13
未央区,商铺,临街商铺,202.53,24,21450.26,434.43,2004,2021-03,优,False,True,0.4,3.68
曲江新区,住宅,高档小区,175.3,3,25363.74,444.63,2007,2020-03,优,False,True,0.32,1.52
莲湖区,商铺,商场商铺,127.48,6,30328.07,386.64,2016,2021-06,良,False,True,0.42,2.18
灞桥区,住宅,普通住宅,116.41,15,9100.78,105.94,2009,2019-04,良,True,True,0.27,2.95
经开区,商铺,临街商铺,129.32,32,19065.9,246.57,2001,2020-11,优,False,True,0.28,4.36
灞桥区,住宅,高档小区,171.1,4,13067.42,223.59,2013,2022-08,优,False,False,0.36,4.29
莲湖区,写字楼,普通写字楼,360.23,5,18748.95,675.4,2023,2023-12,优,False,False,0.34,1.94
未央区,住宅,高档小区,112.12,4,14692.25,164.72,2015,2023-06,差,False,True,0.34,4.34
碑林区,写字楼,甲级写字楼,241.24,3,50794.35,1225.34,2021,2022-03,优,False,False,0.34,3.58
莲湖区,商铺,商场商铺,162.97,2,23947.65,390.29,1991,2022-03,差,False,True,0.41,3.73
灞桥区,写字楼,乙级写字楼,755.57,27,13446.45,1015.98,1994,2023-06,中,True,True,0.29,1.68
经开区,商铺,社区商铺,144.12,2,14735.11,212.37,2002,2019-09,优,False,False,0.3,2.74
未央区,住宅,普通住宅,71.44,4,8839.84,63.15,2012,2023-01,差,False,True,0.33,4.42
高新区,商铺,临街商铺,254.93,31,37436.78,954.37,2008,2019-06,中,True,False,0.41,3.0
曲江新区,写字楼,乙级写字楼,143.21,16,35865.76,513.65,2015,2021-09,差,False,True,0.31,2.68
长安区,写字楼,普通写字楼,128.04,2,14333.41,183.53,2004,2023-12,中,False,False,0.36,2.48
