district,enterprise_type,register_date,registered_capital,employee_count,development_stage,is_active,annual_revenue,annual_profit,patent_count,rd_investment_ratio,has_foreign_investment,is_listed,tax_contribution
曲江新区,文化创意,2021-03-15,927.7,72,成熟期,True,3665.47,933.11,9,0.1361,True,False,435.64
经开区,科技企业,2023-06-20,5683.55,253,成长期,True,15698.85,2979.95,2,0.1109,True,True,1079.89
经开区,制造业,2022-09-02,11015.71,749,成长期,True,20980.06,2556.81,5,0.027,True,False,2202.28
新城区,商贸服务,2020-08-06,1774.57,114,成长期,True,2788.8,528.64,0,0.0475,True,False,272.55
长安区,制造业,2021-07-23,18269.33,1891,成长期,True,32402.18,4414.3,5,0.0213,True,True,3833.35
雁塔区,商贸服务,2019-05-17,1475.12,108,初创期,True,1696.03,-216.82,0,0.0358,True,False,162.04
曲江新区,文化创意,2022-08-11,1270.97,25,成熟期,False,6236.13,1708.98,13,0.1424,True,False,477.06
高新区,金融服务,2019-03-27,38130.15,213,成长期,True,103557.25,18096.86,3,0.0146,True,False,5403.33
雁塔区,制造业,2023-06-06,8149.07,207,成长期,True,20386.11,3230.31,2,0.04,False,True,1434.96
未央区,制造业,2021-08-07,7518.87,204,成长期,True,14546.09,2105.81,5,0.0396,False,True,1556.85
碑林区,商贸服务,2021-06-27,2946.33,38,成熟期,False,13607.72,2684.43,1,0.0228,True,True,1318.09
经开区,制造业,2023-04-18,16915.98,1537,初创期,True,16204.96,1493.18,0,0.0286,True,False,980.53
未央区,文化创意,2021-07-10,286.28,54,成长期,True,795.16,79.87,9,0.1166,False,False,75.1
曲江新区,文化创意,2019-02-28,471.97,62,初创期,True,411.15,25.68,1,0.0668,False,False,43.17
灞桥区,文化创意,2021-09-10,1469.2,32,初创期,False,1503.24,-253.81,6,0.0684,False,False,141.25
曲江新区,科技企业,2022-02-26,1086.89,110,成长期,True,3120.48,403.14,12,0.0588,True,False,241.96
新城区,商贸服务,2022-01-17,3923.27,65,成长期,True,10970.05,1199.16,3,0.0468,True,True,557.17
碑林区,金融服务,2023-07-11,14295.19,58,初创期,True,8110.0,455.71,0,0.019,False,False,712.21
高新区,金融服务,2022-07-29,47377.93,201,转型期,True,153628.48,16389.61,2,0.0292,True,False,22624.66
长安区,制造业,2021-02-14,9260.99,1030,成长期,True,19300.82,3397.65,2,0.0411,False,True,1115.88
碑林区,金融服务,2019-02-22,9532.88,58,成熟期,True,30818.86,6625.96,5,0.0439,False,False,4453.89
高新区,金融服务,2021-09-16,6200.81,178,成长期,True,12229.01,1896.35,4,0.0154,False,False,1180.53
新城区,商贸服务,2020-06-17,3344.56,81,初创期,False,4171.62,-763.0,1,0.0177,False,False,432.01
长安区,金融服务,2020-10-24,25057.14,141,成熟期,True,96183.84,28210.85,3,0.0469,False,False,14284.46
碑林区,文化创意,2021-02-16,589.97,99,成长期,True,1602.7,251.24,11,0.1127,False,False,177.3
高新区,金融服务,2020-01-26,18015.87,257,成熟期,True,64572.29,16520.24,2,0.0247,True,False,5795.77
碑林区,文化创意,2022-03-25,470.09,60,成长期,False,1075.98,171.87,14,0.0832,True,False,136.43
雁塔区,文化创意,2020-09-16,878.66,92,成长期,False,1459.27,195.19,6,0.142,True,False,135.96
碑林区,商贸服务,2021-02-11,2079.31,84,初创期,True,2474.88,-398.47,1,0.034,True,False,284.28
碑林区,商贸服务,2022-06-28,1021.16,66,初创期,True,660.74,-6.66,2,0.0389,True,False,67.7
碑林区,金融服务,2022-02-16,26824.69,84,成长期,False,60663.41,10684.84,0,0.0224,False,True,9025.48
高新区,金融服务,2019-02-22,36612.91,125,初创期,True,46201.37,3925.56,4,0.0311,False,True,5100.98
经开区,科技企业,2021-03-31,615.06,229,初创期,True,796.71,-156.46,18,0.0573,True,False,100.64
未央区,商贸服务,2022-03-17,1659.29,91,成长期,True,2968.76,328.05,4,0.0219,False,False,258.96
雁塔区,金融服务,2023-11-17,49568.97,270,成长期,True,119442.18,12186.5,4,0.0143,True,True,10190.82
碑林区,商贸服务,2019-09-15,1364.91,32,成熟期,True,5924.61,963.76,0,0.0399,False,False,398.32
经开区,科技企业,2021-12-10,2285.36,214,成长期,True,3872.03,700.03,12,0.1431,False,False,413.44
未央区,制造业,2022-08-30,18778.44,314,初创期,True,27768.24,2489.79,1,0.0135,True,True,3280.28
碑林区,商贸服务,2023-02-24,4290.87,104,成熟期,True,13873.15,2661.82,5,0.0437,True,False,1834.22
灞桥区,制造业,2021-04-16,15215.57,1690,初创期,True,18785.16,-514.66,2,0.0282,True,False,2799.85
高新区,金融服务,2023-12-22,49943.94,126,成长期,True,109879.22,17829.0,4,0.0473,True,True,6555.31
未央区,制造业,2020-08-15,18594.91,549,成长期,True,28106.16,3503.54,4,0.0426,False,False,3708.72
莲湖区,商贸服务,2020-11-20,4973.25,92,成熟期,True,17271.85,3037.07,5,0.0228,False,False,2243.78
雁塔区,制造业,2022-09-07,19360.84,1419,初创期,True,21799.84,1569.11,2,0.0385,True,False,1465.98
未央区,制造业,2022-05-01,6366.29,1314,转型期,True,23199.06,2537.21,3,0.0314,True,True,2599.94
雁塔区,科技企业,2021-05-10,4976.03,129,初创期,True,5689.55,248.96,16,0.1306,False,False,456.65
碑林区,制造业,2023-10-14,10899.26,1748,成长期,False,17426.45,1810.95,2,0.0479,False,False,2593.08
未央区,制造业,2023-11-20,14920.83,210,初创期,True,8681.18,35.56,5,0.0188,True,False,788.63
新城区,制造业,2022-10-30,947.47,1972,成熟期,True,3690.16,956.71,3,0.0127,True,False,399.78
未央区,文化创意,2021-08-16,1899.67,23,成长期,True,4544.19,856.52,14,0.0839,True,False,567.64
未央区,金融服务,2022-05-22,32025.33,49,成熟期,True,137902.82,36322.44,2,0.0102,True,True,12377.45
莲湖区,商贸服务,2022-01-05,966.22,183,成长期,True,2196.93,240.73,2,0.0222,True,False,111.54
莲湖区,商贸服务,2021-12-08,1173.24,52,成长期,True,3177.96,386.35,1,0.0448,False,False,159.92
长安区,科技企业,2021-04-15,7235.71,243,成长期,True,20577.54,3332.57,15,0.0779,False,False,1866.4
曲江新区,文化创意,2023-08-02,1783.93,23,初创期,False,1513.17,26.49,8,0.1092,False,False,134.41
经开区,制造业,2023-06-17,14014.97,490,初创期,True,10118.62,14.42,4,0.036,False,True,1311.31
碑林区,文化创意,2019-01-27,1042.73,12,成长期,True,2920.88,342.87,6,0.137,True,False,411.6
高新区,科技企业,2019-08-10,7263.52,458,成长期,True,13260.54,1740.79,20,0.0743,False,True,865.12
高新区,科技企业,2021-03-17,2565.03,376,成长期,False,7079.31,1018.5,2,0.1098,True,False,925.82
长安区,文化创意,2023-10-13,1319.71,54,成熟期,False,5847.74,1242.46,11,0.0569,True,False,855.66
新城区,商贸服务,2022-10-27,1631.57,199,初创期,True,1124.59,59.0,4,0.0168,False,False,141.98
长安区,金融服务,2020-12-11,10760.6,249,成熟期,True,49105.58,8350.39,1,0.0209,False,True,6019.36
碑林区,文化创意,2021-02-27,1861.1,44,成长期,True,5367.93,1061.22,18,0.0807,True,False,547.63
长安区,制造业,2020-05-22,4220.78,176,初创期,False,5837.34,-270.27,4,0.0375,False,False,629.67
新城区,金融服务,2019-03-15,49583.65,130,成长期,True,138970.47,21070.12,3,0.0422,False,True,12706.41
长安区,商贸服务,2023-07-21,1364.63,29,成长期,True,2321.93,278.82,2,0.021,False,False,175.74
未央区,制造业,2022-05-27,13738.77,1357,初创期,True,17678.31,-232.85,3,0.0253,True,True,2312.59
经开区,制造业,2022-04-05,3593.35,431,初创期,True,4949.48,-710.99,1,0.0393,False,False,556.9
新城区,商贸服务,2023-03-21,594.3,123,初创期,True,672.4,-104.05,2,0.0279,True,False,75.98
经开区,制造业,2022-05-14,13915.69,207,初创期,True,18769.35,-629.06,3,0.0178,True,True,1965.42
碑林区,金融服务,2021-05-28,6149.34,244,成熟期,True,25496.75,4871.54,4,0.0205,True,False,1780.1
长安区,制造业,2019-11-05,14693.42,1049,成长期,True,27842.98,3228.94,4,0.0286,False,False,3127.22
经开区,科技企业,2023-01-09,575.03,256,成熟期,True,1748.85,356.36,14,0.0988,False,False,237.81
曲江新区,文化创意,2020-04-21,1092.17,83,初创期,True,664.93,-129.32,3,0.1484,False,False,61.51
高新区,制造业,2020-04-17,2267.31,70,成长期,True,4681.68,726.72,1,0.0204,True,False,256.2
新城区,商贸服务,2021-07-25,4249.19,88,成熟期,True,17909.18,3953.38,5,0.0427,True,True,2365.5
未央区,制造业,2021-09-07,16638.93,1915,初创期,True,24231.28,-2495.49,0,0.0168,False,True,2673.62
新城区,金融服务,2023-06-24,7906.65,290,成长期,True,19992.9,2775.86,1,0.0309,False,False,1837.83
高新区,科技企业,2023-04-24,1264.89,307,成长期,True,2383.33,466.14,20,0.0556,False,False,184.66
经开区,科技企业,2022-04-17,9849.11,194,成长期,True,26326.43,3672.08,16,0.1141,True,False,1653.78
未央区,制造业,2023-01-05,6105.52,369,成长期,True,13026.57,2455.25,4,0.0231,True,True,807.82
高新区,金融服务,2019-03-04,44066.53,253,成熟期,True,189981.27,31406.59,1,0.0442,False,True,16371.25
新城区,制造业,2019-08-16,8562.59,659,成熟期,True,27124.81,5425.05,2,0.0396,True,True,2965.84
雁塔区,科技企业,2019-04-29,9552.39,85,转型期,False,33481.07,4870.32,4,0.0971,True,False,4367.26
莲湖区,金融服务,2023-10-22,2889.2,190,成长期,True,8150.57,1322.68,4,0.0345,True,False,640.26
碑林区,文化创意,2023-02-11,126.88,26,初创期,True,112.27,-15.86,8,0.1169,False,False,9.14
经开区,科技企业,2021-06-08,5212.9,385,初创期,False,7146.28,-184.31,8,0.1269,False,False,382.15
经开区,制造业,2020-04-16,16901.45,1481,成长期,True,37221.7,6846.2,5,0.0441,True,False,1930.73
雁塔区,科技企业,2020-05-13,8638.36,23,初创期,True,12744.63,-1095.76,15,0.0661,True,False,1169.88
曲江新区,金融服务,2020-03-02,11254.04,238,成长期,True,33362.95,3421.91,1,0.0276,False,False,3211.51
未央区,制造业,2019-10-19,17805.7,742,成熟期,True,73576.11,12056.38,4,0.0383,False,False,7650.22
雁塔区,科技企业,2020-05-23,5257.86,187,成熟期,True,22423.26,6193.01,14,0.0555,False,True,3207.76
经开区,制造业,2023-06-30,16889.79,1666,初创期,True,8622.22,398.85,4,0.0225,True,False,757.74
经开区,科技企业,2019-02-21,1536.61,444,成长期,True,2856.59,468.59,3,0.0861,True,False,414.33
未央区,科技企业,2022-10-21,5409.19,155,初创期,True,6143.77,-150.73,20,0.103,True,False,881.1
雁塔区,文化创意,2023-07-08,187.63,97,转型期,True,423.46,42.98,1,0.0823,True,False,50.13
高新区,科技企业,2023-02-17,1699.87,329,成长期,True,3624.72,375.61,3,0.1261,True,False,308.17
曲江新区,制造业,2022-01-14,11787.37,1573,初创期,True,16896.2,-1596.06,4,0.0495,True,False,2534.16
经开区,制造业,2022-01-06,2494.04,596,成长期,True,4016.78,512.25,0,0.0361,False,False,496.27
经开区,科技企业,2020-06-29,9507.0,135,成长期,True,20242.7,3522.74,1,0.0921,True,False,2694.94
长安区,金融服务,2019-07-10,37363.79,164,转型期,True,121902.29,7291.39,2,0.0137,False,True,7484.72
经开区,科技企业,2019-06-19,3685.77,219,成熟期,False,16714.86,3903.46,14,0.113,False,False,1855.38
新城区,金融服务,2022-05-27,29641.78,20,成熟期,True,148003.03,24632.77,1,0.0356,True,True,21875.91
未央区,文化创意,2019-05-12,489.28,64,成长期,True,1013.05,112.54,3,0.0994,True,False,98.61
新城区,商贸服务,2019-11-25,2114.11,94,初创期,False,2563.47,-277.4,4,0.0235,False,False,173.43
新城区,科技企业,2023-02-12,5590.5,362,成长期,True,11596.99,1639.59,8,0.0521,False,True,1445.79
长安区,制造业,2023-01-31,16459.65,1745,成长期,True,41871.09,5568.44,2,0.0453,True,False,2353.92
经开区,科技企业,2021-05-13,1668.73,152,初创期,True,2383.56,-475.78,17,0.0671,False,False,257.93
碑林区,金融服务,2021-03-02,7826.31,93,成长期,True,20049.82,2375.97,5,0.0177,False,True,2180.28
新城区,金融服务,2020-11-30,15895.71,128,成长期,True,42418.13,6444.17,5,0.0365,False,False,2317.1
新城区,商贸服务,2023-12-18,1457.01,71,成熟期,True,5818.32,1120.05,0,0.045,True,False,653.34
碑林区,商贸服务,2022-06-08,1126.27,182,初创期,True,1643.77,-134.94,3,0.0375,False,False,197.24
经开区,科技企业,2020-02-24,6993.26,52,成长期,True,15831.29,2131.88,16,0.0911,True,True,1673.13
未央区,制造业,2023-03-23,13274.1,567,成熟期,True,44966.84,10699.96,2,0.017,True,False,6282.83
新城区,金融服务,2019-04-12,16935.7,295,成长期,True,41334.78,6679.33,5,0.025,True,False,3392.35
雁塔区,科技企业,2020-10-29,3280.39,153,初创期,True,1852.81,25.34,19,0.0625,False,False,152.08
碑林区,文化创意,2023-08-08,439.08,75,成熟期,True,2190.86,369.44,4,0.141,False,False,171.8
新城区,商贸服务,2021-06-22,4653.51,170,成长期,True,10383.43,1916.82,2,0.0158,False,True,1441.78
未央区,金融服务,2023-05-24,33185.53,31,初创期,True,33016.07,1233.96,3,0.0389,False,True,2008.29
新城区,商贸服务,2019-03-24,3367.43,118,成熟期,True,14936.35,3081.76,1,0.0212,True,False,931.79
莲湖区,商贸服务,2022-09-24,3788.93,84,成长期,True,6861.53,1319.06,5,0.0273,True,False,634.78
未央区,科技企业,2022-03-26,8614.11,234,初创期,True,6654.28,-352.26,18,0.1455,False,False,386.5
灞桥区,制造业,2021-04-25,13990.08,1339,成长期,True,41917.88,5154.28,2,0.0378,False,True,2616.2
经开区,科技企业,2019-03-03,8641.24,426,成长期,True,23614.08,4442.85,12,0.0609,True,False,3490.16
未央区,金融服务,2022-10-26,32349.78,146,成熟期,True,159427.7,30348.51,1,0.0413,True,False,21898.44
高新区,金融服务,2021-11-05,17536.01,20,成长期,False,41445.48,7276.0,3,0.0307,False,True,4277.61
新城区,商贸服务,2019-06-10,1978.51,49,初创期,False,1269.49,11.31,5,0.0433,False,False,63.99
碑林区,商贸服务,2019-10-08,3570.3,189,成长期,True,9372.85,1629.82,3,0.0329,False,False,1205.59
长安区,制造业,2022-10-04,16593.03,1167,成长期,True,27006.16,3652.16,0,0.05,False,True,1951.64
雁塔区,文化创意,2022-12-07,609.92,53,成熟期,True,2576.52,445.93,17,0.1416,True,False,178.09
碑林区,商贸服务,2023-05-31,2703.82,47,成长期,False,6697.79,891.98,1,0.0137,False,False,755.45
新城区,制造业,2022-04-11,11203.02,532,初创期,True,8400.58,-995.64,3,0.0142,False,False,447.33
新城区,商贸服务,2020-07-26,687.58,30,初创期,False,890.56,-47.26,3,0.044,True,False,98.62
新城区,商贸服务,2022-02-16,2424.28,184,成长期,True,3710.05,431.08,5,0.0288,True,False,272.63
雁塔区,商贸服务,2022-07-29,2690.73,116,初创期,True,1492.99,-267.82,0,0.026,False,False,185.41
莲湖区,商贸服务,2021-08-12,3751.13,44,成长期,True,6775.36,1331.39,3,0.0409,False,False,428.66
新城区,商贸服务,2021-09-27,1319.47,93,成长期,False,2221.89,388.91,5,0.0483,True,False,126.87
新城区,制造业,2019-12-19,5146.49,1019,成长期,True,8553.76,1318.16,1,0.0379,True,False,664.5
新城区,金融服务,2021-07-08,46955.64,169,成长期,True,119961.51,12762.69,2,0.025,True,True,13365.18
未央区,制造业,2019-11-29,3115.38,506,初创期,True,3355.43,-503.55,3,0.0369,True,False,261.64
长安区,商贸服务,2020-10-24,396.36,171,成熟期,True,1443.34,401.41,0,0.0436,False,False,88.77
经开区,科技企业,2022-01-01,1731.0,75,成长期,False,2922.86,487.95,15,0.1023,False,False,283.84
高新区,金融服务,2022-10-15,18593.06,90,初创期,True,10210.28,-919.38,4,0.0393,False,False,765.83
碑林区,商贸服务,2023-01-28,1776.23,50,初创期,True,2163.48,-409.88,4,0.0452,True,False,136.15
雁塔区,科技企业,2021-05-09,2178.59,63,成熟期,True,6551.92,1416.4,2,0.1184,True,False,825.6
经开区,科技企业,2022-07-13,8588.95,187,初创期,True,5959.64,384.63,17,0.0593,True,False,742.06
雁塔区,科技企业,2023-10-05,1043.51,354,成熟期,True,4494.92,690.78,17,0.1247,True,False,296.6
曲江新区,商贸服务,2023-12-22,3964.34,119,初创期,False,3692.29,-337.66,0,0.0183,True,False,530.66
高新区,金融服务,2023-03-22,27910.39,113,转型期,True,66160.69,4714.67,0,0.0387,False,False,5337.5
碑林区,文化创意,2021-02-27,1110.81,87,初创期,True,680.85,-99.35,20,0.0796,True,False,54.86
碑林区,文化创意,2020-08-30,232.48,27,成熟期,True,997.61,163.16,14,0.1236,False,False,90.73
曲江新区,文化创意,2020-03-28,1514.74,63,成长期,True,3757.84,685.97,6,0.0804,False,False,313.81
长安区,制造业,2019-12-30,7355.19,1453,初创期,True,8992.62,-486.39,2,0.0129,False,False,809.4
碑林区,商贸服务,2019-12-05,1266.85,56,成长期,True,2916.25,360.24,5,0.0194,True,False,334.27
高新区,金融服务,2019-11-22,6680.55,154,成熟期,True,24431.4,5560.58,3,0.0347,True,False,1438.3
曲江新区,文化创意,2020-08-27,1541.84,24,成熟期,True,7566.9,1135.9,9,0.1289,False,False,938.7
碑林区,科技企业,2020-12-06,8346.86,362,成熟期,True,29783.26,8708.78,7,0.0565,True,False,3193.03
高新区,金融服务,2022-12-13,36850.56,210,转型期,True,127202.01,13245.47,5,0.0297,False,False,6428.43
经开区,制造业,2019-07-09,9722.02,1097,转型期,True,29166.82,3683.48,0,0.0471,True,True,3941.66
碑林区,商贸服务,2019-10-16,3610.99,118,成长期,True,10669.58,1500.95,0,0.0165,False,False,1336.79
莲湖区,商贸服务,2020-12-15,225.09,171,成长期,True,416.43,42.53,4,0.0236,False,False,56.19
莲湖区,制造业,2019-07-08,18633.73,1879,成熟期,True,63152.16,17961.58,4,0.0363,True,False,4671.85
经开区,金融服务,2023-04-26,3755.82,83,初创期,True,2845.35,106.91,4,0.0268,True,False,238.77
碑林区,文化创意,2020-05-23,1163.72,88,成熟期,True,5115.82,1397.1,16,0.0593,False,False,628.27
经开区,科技企业,2023-08-06,6180.47,92,初创期,True,5371.24,-447.53,11,0.1267,True,False,348.24
新城区,金融服务,2021-01-06,39176.62,226,成长期,True,86179.2,15202.83,3,0.0456,False,False,8576.05
未央区,制造业,2019-10-21,10674.57,884,初创期,True,10907.48,-972.82,3,0.0265,True,True,607.66
新城区,商贸服务,2023-06-04,4751.85,36,转型期,True,10449.39,1273.23,3,0.0394,False,False,799.99
曲江新区,金融服务,2022-10-29,41147.84,188,成长期,True,97258.08,10030.69,5,0.0214,True,False,9095.02
碑林区,金融服务,2021-07-29,31228.43,227,初创期,True,26103.49,-1249.88,5,0.0148,True,False,2689.68
高新区,金融服务,2023-02-14,34494.96,103,成长期,True,71919.22,12115.7,3,0.0223,False,False,5413.2
碑林区,商贸服务,2023-07-03,4991.8,27,成长期,True,9383.53,1383.26,2,0.0153,False,False,591.64
长安区,制造业,2023-02-19,1290.69,1961,初创期,True,1689.59,66.82,3,0.0448,True,False,242.53
碑林区,商贸服务,2021-04-10,4037.67,71,成长期,False,7874.83,1239.51,2,0.0108,False,False,826.91
新城区,商贸服务,2019-05-18,4023.89,21,初创期,True,4337.44,-327.13,5,0.0282,True,False,568.21
未央区,文化创意,2021-02-08,1510.3,38,成熟期,False,7099.63,1629.14,19,0.1061,False,False,400.28
长安区,科技企业,2023-01-07,7891.68,377,成熟期,True,28191.55,7291.93,12,0.0959,True,True,1948.85
高新区,金融服务,2023-07-15,7638.79,244,成长期,True,20898.2,2149.52,5,0.0353,False,True,1823.11
新城区,商贸服务,2023-04-22,3899.68,89,成长期,True,6334.49,934.48,2,0.0148,False,False,910.29
雁塔区,文化创意,2020-10-04,813.59,88,初创期,True,470.64,-14.57,18,0.1153,True,False,43.9
