date,district,station,PM2.5,PM10,SO2,NO2,CO,O3,AQI,noise_level,area_type,water_quality,green_coverage,waste_treatment_rate,sewage_treatment_rate
2023-03-20,碑林区,文艺路站,76.45,170.89,41.03,75.18,0.66,145.62,137,62.4,商业区,II类,0.38,0.961,0.961
2023-03-20,莲湖区,北院门站,80.13,40.47,36.4,77.55,0.8,171.08,120,57.4,商业区,II类,0.35,0.986,0.969
2023-03-20,莲湖区,红庙坡站,46.69,35.66,24.5,84.08,2.34,150.3,101,68.8,商业区,V类,0.35,0.953,0.956
2023-03-20,雁塔区,大雁塔站,43.07,126.15,27.15,41.14,1.4,166.01,101,52.3,居住区,III类,0.45,0.95,0.941
2023-03-20,雁塔区,小雁塔站,52.24,124.15,39.14,88.64,1.02,109.3,106,59.4,商业区,I类,0.45,0.959,0.95
2023-03-20,未央区,未央宫站,38.57,87.74,6.76,70.85,1.51,124.56,85,59.5,居住区,V类,0.41,0.963,0.971
2023-03-20,未央区,开发区站,57.11,127.79,43.76,27.41,1.63,51.91,102,60.1,商业区,V类,0.41,0.954,0.979
2023-03-20,灞桥区,灞桥站,24.04,165.86,32.32,41.92,1.21,71.01,133,66.6,工业区,II类,0.43,0.986,0.971
2023-03-20,灞桥区,纺织城站,37.26,51.77,20.48,44.87,1.38,66.37,56,78.9,交通干线,II类,0.43,0.97,0.955
2023-03-20,长安区,郭杜站,63.98,54.73,6.42,86.75,0.95,105.72,104,68.1,交通干线,I类,0.48,0.985,0.941
2023-03-20,长安区,大学城站,51.52,34.5,42.24,88.36,0.84,104.95,106,50.6,居住区,III类,0.48,0.964,0.941
2023-03-20,高新区,科技路站,58.77,68.42,9.59,49.23,1.33,146.0,88,67.5,工业区,I类,0.42,0.987,0.962
2023-03-20,高新区,高新西站,24.5,74.66,34.84,65.79,1.53,154.6,93,58.2,商业区,IV类,0.42,0.951,0.944
2023-03-20,高新区,丈八站,36.06,148.25,37.66,88.18,1.12,172.59,119,69.2,工业区,V类,0.42,0.988,0.972
2023-03-20,经开区,经开站,70.83,144.49,41.0,72.67,2.04,107.58,116,49.4,居住区,II类,0.4,0.987,0.967
2023-03-20,经开区,浐灞站,72.3,118.96,10.88,88.13,2.49,97.2,108,74.0,工业区,II类,0.4,0.959,0.969
2023-03-20,曲江新区,曲江站,33.4,154.99,8.66,39.32,2.42,111.35,124,76.1,交通干线,IV类,0.5,0.956,0.95
2023-03-20,曲江新区,芙蓉园站,25.33,97.18,44.63,45.84,1.3,78.26,89,61.0,工业区,I类,0.5,0.964,0.956
2023-03-21,新城区,民乐站,60.85,101.95,18.74,37.04,1.93,43.16,91,49.4,居住区,IV类,0.4,0.978,0.963
2023-03-21,新城区,长乐站,50.67,98.52,30.57,39.67,1.68,48.32,79,55.5,居住区,III类,0.4,0.984,0.953
2023-03-21,碑林区,小寨站,41.15,116.96,18.3,31.3,1.76,81.09,94,75.5,交通干线,II类,0.38,0.976,0.974
2023-03-21,碑林区,文艺路站,21.5,142.57,19.15,43.19,0.5,58.36,114,46.6,居住区,V类,0.38,0.953,0.955
2023-03-21,莲湖区,北院门站,18.71,74.24,38.16,31.4,1.0,89.35,76,50.6,居住区,I类,0.35,0.968,0.975
2023-03-21,莲湖区,红庙坡站,48.14,78.38,24.86,71.23,2.25,60.06,90,67.6,交通干线,II类,0.35,0.98,0.941
2023-03-21,雁塔区,大雁塔站,61.64,77.77,23.95,21.83,2.27,108.17,92,76.6,交通干线,III类,0.45,0.973,0.945
2023-03-21,雁塔区,小雁塔站,59.71,142.06,15.14,61.23,1.34,135.01,114,68.4,商业区,I类,0.45,0.968,0.953
2023-03-21,未央区,未央宫站,47.53,126.11,38.9,64.55,1.07,84.84,101,62.2,商业区,IV类,0.41,0.953,0.966
2023-03-21,未央区,开发区站,22.31,73.18,35.34,30.76,1.9,48.01,76,54.2,居住区,IV类,0.41,0.982,0.97
2023-03-21,灞桥区,灞桥站,68.11,109.89,22.07,63.98,0.9,126.34,102,66.3,工业区,IV类,0.43,0.973,0.959
2023-03-21,灞桥区,纺织城站,61.49,145.62,29.15,62.76,1.58,124.89,116,57.4,商业区,IV类,0.43,0.971,0.949
2023-03-21,长安区,郭杜站,71.64,100.44,14.35,33.78,2.16,148.4,107,78.5,交通干线,V类,0.48,0.974,0.957
2023-03-21,长安区,大学城站,52.34,88.49,12.8,73.64,1.01,99.65,88,51.3,居住区,III类,0.48,0.954,0.957
2023-03-21,高新区,科技路站,28.65,31.53,37.64,32.8,1.99,106.77,80,53.1,居住区,IV类,0.42,0.982,0.944
2023-03-21,高新区,高新西站,70.77,72.17,37.84,56.92,2.03,86.9,106,61.3,商业区,III类,0.42,0.982,0.941
2023-03-21,高新区,丈八站,60.46,107.52,21.28,41.99,0.82,74.14,91,65.1,交通干线,III类,0.42,0.953,0.944
2023-03-21,经开区,经开站,65.38,60.4,6.98,36.81,1.24,117.11,98,74.3,工业区,V类,0.4,0.96,0.951
2023-03-21,经开区,浐灞站,48.16,75.33,34.8,66.46,1.58,142.03,85,56.5,商业区,I类,0.4,0.964,0.951
2023-03-21,曲江新区,曲江站,43.82,98.39,30.96,59.17,1.8,47.73,79,60.5,商业区,II类,0.5,0.952,0.944
2023-03-21,曲江新区,芙蓉园站,37.17,96.32,16.73,46.53,1.52,91.24,77,46.3,居住区,II类,0.5,0.956,0.952
2023-03-22,新城区,民乐站,39.15,143.35,26.37,41.4,0.61,56.25,115,68.1,交通干线,IV类,0.4,0.965,0.977
2023-03-22,新城区,长乐站,53.46,135.93,41.91,31.79,1.54,65.62,109,55.1,居住区,V类,0.4,0.961,0.954
2023-03-22,碑林区,小寨站,77.04,116.31,21.4,66.95,1.96,116.16,116,56.9,商业区,III类,0.38,0.983,0.972
2023-03-22,碑林区,文艺路站,31.62,146.86,33.84,73.85,1.68,137.75,117,72.5,交通干线,V类,0.38,0.976,0.941
2023-03-22,莲湖区,北院门站,23.54,113.93,30.46,40.15,1.25,72.71,91,66.8,交通干线,III类,0.35,0.951,0.956
2023-03-22,莲湖区,红庙坡站,33.33,63.28,31.4,67.46,2.17,68.07,87,74.4,交通干线,II类,0.35,0.954,0.957
2023-03-22,雁塔区,大雁塔站,33.13,54.2,7.6,45.45,2.12,58.28,85,54.2,居住区,V类,0.45,0.951,0.968
2023-03-22,雁塔区,小雁塔站,44.76,111.74,9.63,74.52,2.52,143.5,101,52.7,居住区,III类,0.45,0.972,0.965
2023-03-22,未央区,未央宫站,55.71,137.97,10.37,84.23,1.06,120.26,110,69.4,交通干线,I类,0.41,0.97,0.946
2023-03-22,未央区,开发区站,59.8,86.53,20.41,26.07,1.29,133.69,90,77.7,交通干线,I类,0.41,0.966,0.94
2023-03-22,灞桥区,灞桥站,23.41,140.24,40.99,31.66,2.37,93.49,112,49.5,居住区,I类,0.43,0.979,0.962
2023-03-22,灞桥区,纺织城站,27.63,82.67,27.84,45.49,1.01,100.64,66,47.8,居住区,II类,0.43,0.985,0.952
2023-03-22,长安区,郭杜站,53.94,61.02,10.09,79.52,0.62,107.16,95,67.4,工业区,IV类,0.48,0.983,0.946
2023-03-22,长安区,大学城站,44.63,60.36,20.94,49.42,0.82,134.45,81,48.1,居住区,V类,0.48,0.985,0.972
2023-03-22,高新区,科技路站,62.98,128.07,6.54,25.75,2.59,111.94,104,66.4,交通干线,II类,0.42,0.955,0.954
2023-03-22,高新区,高新西站,80.66,81.65,27.65,86.71,1.68,139.71,121,53.4,居住区,IV类,0.42,0.973,0.944
2023-03-22,高新区,丈八站,80.5,154.25,21.46,49.53,2.07,68.85,123,62.2,商业区,IV类,0.42,0.955,0.955
2023-03-22,经开区,经开站,49.96,37.7,18.3,56.47,0.75,130.16,78,66.3,商业区,I类,0.4,0.956,0.959
2023-03-22,经开区,浐灞站,31.85,146.98,31.69,64.2,0.7,101.91,118,71.9,交通干线,II类,0.4,0.979,0.952
2023-03-22,曲江新区,曲江站,62.42,115.6,9.71,28.67,1.38,45.93,94,46.9,居住区,I类,0.5,0.956,0.945
2023-03-22,曲江新区,芙蓉园站,20.79,72.65,35.84,22.9,1.0,113.93,72,72.6,工业区,I类,0.5,0.961,0.968
2023-03-23,新城区,民乐站,41.4,62.66,10.26,34.49,2.18,55.01,87,58.5,居住区,III类,0.4,0.968,0.98
2023-03-23,新城区,长乐站,23.5,75.45,9.41,28.69,0.76,71.77,60,69.6,工业区,III类,0.4,0.978,0.975
2023-03-23,碑林区,小寨站,60.94,111.54,16.45,34.4,0.76,52.15,91,48.1,居住区,V类,0.38,0.954,0.953
2023-03-23,碑林区,文艺路站,22.02,37.59,9.57,55.13,0.96,124.18,75,68.1,工业区,II类,0.38,0.974,0.974
2023-03-23,莲湖区,北院门站,59.57,32.1,25.25,64.25,2.18,84.63,89,62.3,工业区,V类,0.35,0.956,0.942
2023-03-23,莲湖区,红庙坡站,37.08,88.86,15.06,52.14,1.63,58.06,71,49.7,居住区,V类,0.35,0.988,0.942
2023-03-23,雁塔区,大雁塔站,29.5,68.74,10.52,45.08,0.81,74.24,55,67.9,交通干线,III类,0.45,0.951,0.976
2023-03-23,雁塔区,小雁塔站,17.18,84.78,8.72,65.56,1.53,121.48,79,60.0,商业区,II类,0.45,0.961,0.945
2023-03-23,未央区,未央宫站,39.76,111.44,26.95,39.17,0.61,109.47,89,72.3,交通干线,V类,0.41,0.952,0.96
2023-03-23,未央区,开发区站,37.49,102.34,23.31,23.21,1.48,80.16,82,66.3,交通干线,II类,0.41,0.958,0.962
2023-03-23,灞桥区,灞桥站,53.44,33.17,24.34,35.92,2.11,125.33,84,58.6,商业区,III类,0.43,0.957,0.967
2023-03-23,灞桥区,纺织城站,58.24,61.81,26.07,48.92,0.9,85.55,87,67.9,工业区,IV类,0.43,0.97,0.941
2023-03-23,长安区,郭杜站,44.81,55.55,24.13,64.83,1.18,129.94,78,66.9,工业区,II类,0.48,0.963,0.964
2023-03-23,长安区,大学城站,59.69,111.1,33.25,49.48,0.89,102.94,90,74.7,工业区,IV类,0.48,0.955,0.967
2023-03-23,高新区,科技路站,60.88,128.66,25.47,27.08,1.77,49.06,103,65.7,商业区,III类,0.42,0.984,0.976
2023-03-23,高新区,高新西站,56.5,116.65,8.16,24.38,0.62,69.0,93,60.8,工业区,I类,0.42,0.957,0.956
2023-03-23,高新区,丈八站,49.49,91.3,21.37,70.24,1.49,92.28,84,68.5,工业区,IV类,0.42,0.979,0.942
2023-03-23,经开区,经开站,27.54,70.36,7.1,55.55,1.23,127.42,76,47.8,居住区,IV类,0.4,0.955,0.968
2023-03-23,经开区,浐灞站,26.4,69.02,32.4,42.12,1.98,122.91,79,76.8,交通干线,IV类,0.4,0.953,0.955
2023-03-23,曲江新区,曲江站,64.96,95.13,10.62,53.77,1.3,139.87,97,72.2,工业区,II类,0.5,0.967,0.952
2023-03-23,曲江新区,芙蓉园站,22.76,94.55,32.18,45.76,0.98,132.25,79,47.6,居住区,IV类,0.5,0.978,0.944
2023-03-24,新城区,民乐站,48.02,38.31,10.03,63.13,2.38,122.72,95,74.8,交通干线,V类,0.4,0.972,0.953
2023-03-24,新城区,长乐站,52.99,89.64,17.29,35.4,1.38,141.31,85,75.9,交通干线,I类,0.4,0.962,0.963
2023-03-24,碑林区,小寨站,64.14,66.17,13.31,73.23,1.57,136.37,96,64.1,商业区,I类,0.38,0.955,0.951
2023-03-24,碑林区,文艺路站,69.52,125.0,24.12,45.64,0.84,52.78,104,51.5,居住区,III类,0.38,0.964,0.971
2023-03-24,莲湖区,北院门站,33.58,100.97,18.63,72.46,2.45,100.06,98,45.9,居住区,V类,0.35,0.972,0.948
2023-03-24,莲湖区,红庙坡站,32.67,120.26,35.21,76.53,2.28,77.62,96,71.3,工业区,III类,0.35,0.954,0.957
2023-03-24,雁塔区,大雁塔站,39.44,45.41,37.94,45.86,0.95,87.25,76,67.9,商业区,IV类,0.45,0.984,0.956
2023-03-24,雁塔区,小雁塔站,35.02,51.54,13.69,74.43,1.1,128.64,89,52.8,居住区,V类,0.45,0.969,0.961
2023-03-24,未央区,未央宫站,30.27,76.7,35.2,60.57,1.86,83.6,74,62.2,工业区,I类,0.41,0.985,0.942
2023-03-24,未央区,开发区站,54.0,68.76,14.22,23.76,0.87,74.21,81,68.8,交通干线,III类,0.41,0.986,0.972
2023-03-24,灞桥区,灞桥站,17.5,129.78,6.17,33.34,2.31,143.57,104,67.9,工业区,I类,0.43,0.975,0.963
2023-03-24,灞桥区,纺织城站,65.02,104.16,15.25,25.85,2.39,132.34,98,56.5,商业区,IV类,0.43,0.96,0.959
2023-03-24,长安区,郭杜站,65.87,31.45,18.66,71.02,0.83,152.31,99,65.6,工业区,II类,0.48,0.983,0.968
2023-03-24,长安区,大学城站,42.94,122.33,16.07,41.43,1.31,62.53,98,67.2,交通干线,II类,0.48,0.954,0.943
2023-03-24,高新区,科技路站,51.39,119.55,26.38,62.79,2.35,136.81,96,63.9,工业区,III类,0.42,0.958,0.96
2023-03-24,高新区,高新西站,23.5,118.37,14.35,20.56,1.18,114.16,95,70.0,交通干线,II类,0.42,0.96,0.955
2023-03-24,高新区,丈八站,68.92,70.67,21.08,73.15,1.36,98.71,103,65.4,工业区,III类,0.42,0.972,0.968
2023-03-24,经开区,经开站,63.26,89.47,22.65,42.16,1.5,109.13,95,50.7,居住区,I类,0.4,0.979,0.964
2023-03-24,经开区,浐灞站,16.52,49.35,39.4,77.6,1.74,153.44,93,65.0,工业区,III类,0.4,0.967,0.961
2023-03-24,曲江新区,曲江站,52.74,116.44,30.43,71.83,0.89,151.05,93,55.6,居住区,I类,0.5,0.968,0.946
2023-03-24,曲江新区,芙蓉园站,26.16,91.42,8.11,48.73,2.44,142.73,98,52.1,居住区,II类,0.5,0.977,0.94
2023-03-25,新城区,民乐站,60.44,48.46,25.87,33.6,1.72,96.03,91,65.8,交通干线,II类,0.4,0.971,0.966
2023-03-25,新城区,长乐站,24.59,132.05,10.39,63.32,0.68,62.71,106,73.7,工业区,V类,0.4,0.983,0.973
2023-03-25,碑林区,小寨站,16.11,105.68,23.35,45.33,1.9,119.65,85,74.8,交通干线,III类,0.38,0.966,0.954
2023-03-25,碑林区,文艺路站,62.73,90.46,19.85,37.35,0.7,148.35,94,58.6,商业区,II类,0.38,0.956,0.961
2023-03-25,莲湖区,北院门站,50.99,41.47,37.22,23.21,0.83,68.05,76,74.4,工业区,II类,0.35,0.95,0.949
2023-03-25,莲湖区,红庙坡站,28.4,121.1,25.35,57.11,2.24,137.84,97,67.0,商业区,IV类,0.35,0.985,0.967
2023-03-25,雁塔区,大雁塔站,60.05,109.08,32.6,22.2,0.92,126.6,90,68.5,工业区,V类,0.45,0.964,0.978
2023-03-25,雁塔区,小雁塔站,23.53,64.33,9.31,43.74,2.17,117.22,87,62.9,商业区,IV类,0.45,0.982,0.958
2023-03-25,未央区,未央宫站,64.71,68.72,35.1,38.94,1.3,141.64,97,59.5,居住区,I类,0.41,0.961,0.976
2023-03-25,未央区,开发区站,45.66,108.76,5.68,48.62,1.83,77.14,87,68.0,商业区,IV类,0.41,0.986,0.942
2023-03-25,灞桥区,灞桥站,64.57,106.33,18.03,51.34,2.41,136.1,97,47.2,居住区,III类,0.43,0.974,0.961
2023-03-25,灞桥区,纺织城站,38.37,125.63,7.89,35.74,0.84,128.54,101,67.1,交通干线,III类,0.43,0.982,0.942
2023-03-25,长安区,郭杜站,51.36,62.88,12.09,44.85,2.28,48.58,91,70.6,交通干线,III类,0.48,0.98,0.965
2023-03-25,长安区,大学城站,50.49,133.49,11.65,64.73,1.24,85.26,107,68.3,交通干线,II类,0.48,0.972,0.96
2023-03-25,高新区,科技路站,59.19,67.37,19.42,20.79,1.5,40.67,89,73.9,工业区,V类,0.42,0.977,0.972
2023-03-25,高新区,高新西站,53.29,91.56,16.75,41.04,2.12,103.01,85,57.8,商业区,I类,0.42,0.951,0.953
2023-03-25,高新区,丈八站,66.09,73.44,12.34,49.43,1.92,126.05,99,71.9,交通干线,V类,0.42,0.977,0.949
2023-03-25,经开区,经开站,18.92,95.84,24.77,45.95,1.23,86.25,77,74.8,交通干线,V类,0.4,0.986,0.943
2023-03-25,经开区,浐灞站,18.7,68.01,5.18,35.74,1.33,107.32,64,69.4,商业区,IV类,0.4,0.979,0.974
2023-03-25,曲江新区,曲江站,20.67,39.51,31.84,45.27,0.93,106.99,64,68.5,商业区,II类,0.5,0.989,0.951
2023-03-25,曲江新区,芙蓉园站,28.92,143.32,27.11,25.05,2.36,75.79,115,49.2,居住区,V类,0.5,0.967,0.958
2023-03-26,新城区,民乐站,55.83,87.38,32.68,31.23,2.36,78.24,94,70.5,交通干线,V类,0.4,0.99,0.975
2023-03-26,新城区,长乐站,36.47,160.69,37.54,31.61,2.61,138.67,129,72.9,交通干线,IV类,0.4,0.959,0.973
2023-03-26,碑林区,小寨站,45.31,79.76,9.85,85.73,1.13,115.78,103,60.6,商业区,V类,0.38,0.964,0.977
2023-03-26,碑林区,文艺路站,60.89,148.78,7.03,84.83,1.79,165.58,119,56.1,居住区,IV类,0.38,0.956,0.96
2023-03-26,莲湖区,北院门站,40.61,67.14,43.34,80.12,0.7,98.0,96,66.1,商业区,III类,0.35,0.981,0.968
2023-03-26,莲湖区,红庙坡站,27.23,94.0,30.52,78.81,1.27,56.38,95,61.3,工业区,I类,0.35,0.985,0.946
2023-03-26,雁塔区,大雁塔站,17.12,107.05,6.8,50.02,1.98,90.56,86,71.5,工业区,V类,0.45,0.972,0.974
2023-03-26,雁塔区,小雁塔站,70.44,40.22,24.69,52.21,1.52,70.19,106,45.8,居住区,III类,0.45,0.987,0.945
2023-03-26,未央区,未央宫站,20.81,57.52,28.3,81.03,1.07,91.05,97,68.9,工业区,III类,0.41,0.975,0.969
2023-03-26,未央区,开发区站,21.33,44.1,15.99,77.03,0.98,128.14,92,48.0,居住区,III类,0.41,0.952,0.956
2023-03-26,灞桥区,灞桥站,57.03,96.59,30.01,59.75,2.2,52.34,88,55.1,商业区,II类,0.43,0.985,0.95
2023-03-26,灞桥区,纺织城站,66.92,70.3,39.12,54.74,2.36,105.7,100,46.9,居住区,III类,0.43,0.953,0.951
2023-03-26,长安区,郭杜站,53.1,111.09,39.3,86.21,1.8,172.06,103,55.2,商业区,III类,0.48,0.98,0.945
2023-03-26,长安区,大学城站,47.55,75.83,8.16,25.67,0.81,156.3,94,46.9,居住区,V类,0.48,0.967,0.974
2023-03-26,高新区,科技路站,23.31,34.07,15.63,85.73,1.12,118.43,103,59.8,居住区,II类,0.42,0.972,0.98
2023-03-26,高新区,高新西站,80.13,93.77,32.97,62.87,2.34,67.03,120,52.3,居住区,III类,0.42,0.978,0.97
2023-03-26,高新区,丈八站,59.62,108.16,18.05,36.97,1.08,118.83,89,51.1,居住区,III类,0.42,0.983,0.967
2023-03-26,经开区,经开站,25.04,144.86,17.8,64.4,2.41,85.09,116,56.2,居住区,II类,0.4,0.974,0.943
2023-03-26,经开区,浐灞站,37.18,141.87,18.43,59.77,0.67,108.87,113,70.4,工业区,II类,0.4,0.965,0.941
2023-03-26,曲江新区,曲江站,34.11,109.37,11.9,58.99,2.42,56.33,97,76.6,交通干线,II类,0.5,0.971,0.956
2023-03-26,曲江新区,芙蓉园站,67.16,66.54,20.99,60.23,1.75,108.56,101,60.4,工业区,III类,0.5,0.985,0.978
2023-03-27,新城区,民乐站,45.13,109.69,9.6,64.31,0.51,88.09,88,68.8,商业区,V类,0.4,0.95,0.943
2023-03-27,新城区,长乐站,76.65,85.94,10.52,81.13,2.55,49.0,115,71.4,交通干线,IV类,0.4,0.953,0.958
2023-03-27,碑林区,小寨站,65.42,107.61,20.85,46.92,2.56,91.4,102,78.4,交通干线,IV类,0.38,0.959,0.964
2023-03-27,碑林区,文艺路站,64.96,61.62,15.86,58.3,1.4,127.56,97,61.1,工业区,V类,0.38,0.97,0.966
2023-03-27,莲湖区,北院门站,40.21,97.55,12.73,48.77,0.73,146.74,88,63.6,工业区,IV类,0.35,0.973,0.956
2023-03-27,莲湖区,红庙坡站,19.81,78.53,5.6,65.96,2.06,49.65,82,48.6,居住区,III类,0.35,0.951,0.969
2023-03-27,雁塔区,大雁塔站,31.1,66.4,8.09,62.48,1.6,147.9,89,74.2,交通干线,V类,0.45,0.98,0.977
2023-03-27,雁塔区,小雁塔站,67.72,106.92,21.88,60.73,1.65,140.02,102,61.8,工业区,I类,0.45,0.95,0.94
2023-03-27,未央区,未央宫站,45.3,127.7,19.9,52.59,2.16,104.96,102,71.9,交通干线,V类,0.41,0.976,0.95
2023-03-27,未央区,开发区站,65.2,44.03,17.53,74.02,1.03,47.61,98,67.2,工业区,III类,0.41,0.968,0.978
2023-03-27,灞桥区,灞桥站,74.97,52.46,28.76,24.29,1.74,125.37,112,69.5,工业区,II类,0.43,0.982,0.965
2023-03-27,灞桥区,纺织城站,24.68,96.52,9.5,75.63,1.59,125.05,91,79.5,交通干线,V类,0.43,0.975,0.972
2023-03-27,长安区,郭杜站,60.99,122.18,17.72,21.88,1.7,146.54,98,52.9,居住区,IV类,0.48,0.953,0.944
2023-03-27,长安区,大学城站,41.52,79.24,35.88,29.35,2.34,131.51,94,75.4,交通干线,III类,0.48,0.969,0.952
2023-03-27,高新区,科技路站,59.43,140.77,39.12,61.26,2.34,76.55,113,53.9,居住区,V类,0.42,0.983,0.965
2023-03-27,高新区,高新西站,47.5,45.19,17.52,35.62,1.45,160.41,96,66.3,交通干线,IV类,0.42,0.963,0.959
2023-03-27,高新区,丈八站,57.86,40.25,31.47,52.62,1.9,106.07,87,70.9,交通干线,IV类,0.42,0.986,0.976
2023-03-27,经开区,经开站,36.84,41.01,29.83,64.08,1.19,130.72,78,74.3,交通干线,IV类,0.4,0.96,0.959
2023-03-27,经开区,浐灞站,72.85,45.64,16.4,31.48,1.07,150.79,109,50.2,居住区,IV类,0.4,0.978,0.967
2023-03-27,曲江新区,曲江站,25.47,45.25,35.12,74.07,2.17,130.68,89,74.7,交通干线,V类,0.5,0.983,0.946
2023-03-27,曲江新区,芙蓉园站,68.39,149.66,29.25,60.89,2.24,72.99,120,54.5,居住区,I类,0.5,0.987,0.975
2023-03-28,新城区,民乐站,50.82,45.89,27.21,90.17,2.75,126.93,110,68.8,交通干线,IV类,0.4,0.963,0.973
2023-03-28,新城区,长乐站,95.7,154.06,36.17,27.94,2.67,195.44,144,55.4,居住区,IV类,0.4,0.96,0.974
2023-03-28,碑林区,小寨站,83.07,59.23,45.95,37.64,0.68,123.43,125,52.6,居住区,III类,0.38,0.976,0.97
2023-03-28,碑林区,文艺路站,82.59,179.01,37.19,79.6,2.5,128.1,143,55.9,居住区,II类,0.38,0.962,0.957
2023-03-28,莲湖区,北院门站,62.45,165.24,11.18,76.98,0.65,100.28,132,64.3,工业区,III类,0.35,0.955,0.965
2023-03-28,莲湖区,红庙坡站,25.37,73.87,41.48,64.85,1.96,74.82,83,75.6,交通干线,II类,0.35,0.951,0.96
2023-03-28,雁塔区,大雁塔站,54.17,47.26,36.45,85.1,2.19,142.77,102,73.2,工业区,III类,0.45,0.955,0.974
2023-03-28,雁塔区,小雁塔站,27.99,147.5,28.24,79.87,2.21,194.04,118,66.7,商业区,II类,0.45,0.983,0.973
2023-03-28,未央区,未央宫站,72.2,119.81,45.64,85.2,0.78,197.68,119,52.1,居住区,III类,0.41,0.967,0.97
2023-03-28,未央区,开发区站,56.8,124.85,9.97,37.51,2.54,99.44,102,56.5,居住区,V类,0.41,0.967,0.978
2023-03-28,灞桥区,灞桥站,69.33,134.93,43.71,36.9,1.86,65.53,108,56.6,居住区,V类,0.43,0.963,0.94
2023-03-28,灞桥区,纺织城站,35.74,130.89,49.17,81.58,0.74,202.2,121,64.8,工业区,III类,0.43,0.982,0.968
2023-03-28,长安区,郭杜站,67.37,133.32,34.3,88.12,3.03,192.68,121,52.0,居住区,IV类,0.48,0.976,0.98
2023-03-28,长安区,大学城站,59.38,107.34,7.54,69.4,0.73,186.93,112,68.5,工业区,IV类,0.48,0.968,0.97
2023-03-28,高新区,科技路站,89.14,154.36,12.13,58.48,2.96,126.79,134,66.5,商业区,III类,0.42,0.972,0.959
2023-03-28,高新区,高新西站,29.94,168.96,32.23,74.38,2.8,116.99,135,76.1,交通干线,IV类,0.42,0.978,0.972
2023-03-28,高新区,丈八站,38.28,125.59,32.39,44.19,2.77,105.72,111,70.7,交通干线,IV类,0.42,0.958,0.964
2023-03-28,经开区,经开站,57.76,44.79,46.36,71.37,2.38,113.61,95,57.4,居住区,II类,0.4,0.957,0.97
2023-03-28,经开区,浐灞站,72.73,132.77,46.75,65.17,0.67,107.41,109,65.5,工业区,V类,0.4,0.974,0.973
2023-03-28,曲江新区,曲江站,71.35,76.0,14.32,28.66,2.73,202.87,122,59.0,居住区,III类,0.5,0.964,0.953
2023-03-28,曲江新区,芙蓉园站,89.95,164.63,19.53,51.8,1.35,176.73,135,62.6,商业区,V类,0.5,0.958,0.941
2023-03-29,新城区,民乐站,56.2,60.97,41.43,47.29,1.82,69.33,84,63.0,工业区,I类,0.4,0.972,0.974
2023-03-29,新城区,长乐站,56.46,43.12,27.2,70.32,0.82,159.35,96,69.9,商业区,IV类,0.4,0.963,0.965
2023-03-29,碑林区,小寨站,73.43,111.72,22.81,26.01,3.13,70.31,125,77.1,交通干线,V类,0.38,0.972,0.975
2023-03-29,碑林区,文艺路站,33.94,184.47,35.92,56.1,2.97,79.59,148,54.5,居住区,I类,0.38,0.953,0.972
2023-03-29,莲湖区,北院门站,44.97,104.68,26.38,82.48,2.47,185.2,111,62.1,商业区,I类,0.35,0.985,0.979
2023-03-29,莲湖区,红庙坡站,68.6,109.77,20.45,73.37,1.08,142.85,103,47.2,居住区,II类,0.35,0.978,0.978
2023-03-29,雁塔区,大雁塔站,42.14,111.14,31.59,55.04,1.63,165.03,99,67.6,工业区,I类,0.45,0.969,0.958
2023-03-29,雁塔区,小雁塔站,49.2,67.49,17.51,70.42,3.03,185.57,121,49.0,居住区,II类,0.45,0.983,0.966
2023-03-29,未央区,未央宫站,77.57,84.15,19.27,45.18,2.03,82.94,116,57.5,商业区,II类,0.41,0.969,0.947
2023-03-29,未央区,开发区站,32.38,45.23,49.46,96.54,1.09,75.57,116,61.6,商业区,II类,0.41,0.965,0.964
2023-03-29,灞桥区,灞桥站,64.96,48.33,24.34,92.07,2.78,53.25,111,67.2,商业区,I类,0.43,0.959,0.969
2023-03-29,灞桥区,纺织城站,79.34,160.32,26.08,59.54,2.8,56.28,128,70.2,工业区,I类,0.43,0.983,0.952
2023-03-29,长安区,郭杜站,40.54,104.01,19.13,46.49,0.87,105.92,83,56.6,商业区,IV类,0.48,0.988,0.941
2023-03-29,长安区,大学城站,48.33,154.87,37.97,29.25,1.35,104.1,124,72.4,工业区,II类,0.48,0.962,0.955
2023-03-29,高新区,科技路站,73.34,140.2,8.35,63.8,1.91,130.39,112,59.8,居住区,II类,0.42,0.987,0.968
2023-03-29,高新区,高新西站,75.61,95.99,33.4,83.39,3.0,130.7,120,63.5,商业区,II类,0.42,0.985,0.945
