qc_id,po_id,material_id,supplier_id,inspection_date,total_quantity,inspected_quantity,defect_quantity,defect_rate,defect_type,severity,action_taken,inspector
QC003889,PO003889,MAT023,SUP012,2023-07-19,180,57,0,0.0042,无,无,接收,Inspector-2
QC003890,PO003890,MAT027,SUP005,2023-07-17,290,100,1,0.0047,轻微尺寸偏差,低,特殊批准使用,Inspector-4
QC003891,PO003891,MAT030,SUP006,2023-07-12,256,91,14,0.0556,尺寸偏差,高,折价接收,Inspector-4
QC003892,PO003892,MAT036,SUP006,2023-07-13,100,100,4,0.0428,功能缺陷,高,退回,Inspector-5
QC003893,PO003893,MAT002,SUP014,2023-07-25,400,45,1,0.0035,轻微外观瑕疵,低,特殊批准使用,Inspector-3
QC003894,PO003894,MAT005,SUP005,2023-07-15,60,60,0,0.0025,无,无,接收,Inspector-1
QC003895,PO003895,MAT019,SUP009,2023-07-22,400,35,13,0.0327,材质问题,低,特殊批准使用,Inspector-4
QC003896,PO003896,MAT022,SUP008,2023-07-28,43,43,0,0.0,无,无,接收,Inspector-5
QC003897,PO003897,MAT033,SUP011,2023-07-24,300,93,0,0.0006,无,无,接收,Inspector-3
QC003898,PO003898,MAT044,SUP001,2023-07-27,47,47,0,0.0007,无,无,接收,Inspector-1
QC003899,PO003899,MAT001,SUP005,2023-07-22,200,98,0,0.0017,无,无,接收,Inspector-5
QC003900,PO003900,MAT015,SUP005,2023-07-24,100,100,0,0.0029,无,无,接收,Inspector-2
QC003901,PO003901,MAT018,SUP010,2023-07-16,160,53,9,0.0586,包装破损,低,特殊批准使用,Inspector-1
QC003902,PO003902,MAT037,SUP006,2023-07-15,220,38,0,0.0042,无,无,接收,Inspector-3
QC003903,PO003903,MAT039,SUP016,2023-08-02,100,100,0,0.0043,无,无,接收,Inspector-3
QC003904,PO003904,MAT045,SUP005,2023-07-21,100,100,0,0.0041,无,无,接收,Inspector-2
QC003905,PO003905,MAT036,SUP006,2023-07-19,105,61,0,0.0047,无,无,接收,Inspector-5
QC003906,PO003906,MAT044,SUP007,2023-07-31,47,47,3,0.0836,外观不符,高,退回,Inspector-4
QC003907,PO003907,MAT045,SUP005,2023-07-27,100,100,0,0.0004,无,无,接收,Inspector-1
QC003908,PO003908,MAT046,SUP005,2023-07-18,190,86,0,0.0002,无,无,接收,Inspector-4
QC003909,PO003909,MAT047,SUP019,2023-07-17,46,46,2,0.0567,外观不符,低,特殊批准使用,Inspector-3
QC003910,PO003910,MAT050,SUP009,2023-08-02,79,79,0,0.0022,无,无,接收,Inspector-4
QC003911,PO003911,MAT003,SUP003,2023-08-03,27,27,1,0.0594,尺寸偏差,中,退回,Inspector-3
QC003912,PO003912,MAT005,SUP005,2023-07-21,260,65,0,0.0004,无,无,接收,Inspector-1
QC003913,PO003913,MAT014,SUP010,2023-07-19,55,55,0,0.0,无,无,接收,Inspector-5
QC003914,PO003914,MAT022,SUP008,2023-07-26,66,66,0,0.0028,无,无,接收,Inspector-4
QC003915,PO003915,MAT026,SUP016,2023-07-31,100,100,0,0.0042,无,无,接收,Inspector-2
QC003916,PO003916,MAT032,SUP017,2023-08-03,200,37,0,0.0001,无,无,接收,Inspector-3
QC003917,PO003917,MAT034,SUP014,2023-08-03,100,100,0,0.0048,无,无,接收,Inspector-3
QC003918,PO003918,MAT001,SUP005,2023-07-23,100,100,0,0.0022,无,无,接收,Inspector-3
QC003919,PO003919,MAT009,SUP019,2023-07-17,182,92,0,0.0003,无,无,接收,Inspector-4
QC003920,PO003920,MAT014,SUP006,2023-07-16,40,40,0,0.0007,无,无,接收,Inspector-1
QC003921,PO003921,MAT015,SUP005,2023-07-23,140,85,0,0.0039,无,无,接收,Inspector-3
QC003922,PO003922,MAT025,SUP001,2023-08-06,50,50,0,0.0035,无,无,接收,Inspector-1
QC003923,PO003923,MAT044,SUP001,2023-07-30,50,50,0,0.0045,无,无,接收,Inspector-4
QC003924,PO003924,MAT048,SUP009,2023-07-29,120,82,10,0.088,外观不符,中,供应商返工,Inspector-3
QC003925,PO003925,MAT001,SUP005,2023-07-25,100,100,0,0.0031,无,无,接收,Inspector-3
QC003926,PO003926,MAT004,SUP005,2023-07-24,150,54,0,0.0035,无,无,接收,Inspector-4
QC003927,PO003927,MAT008,SUP010,2023-07-26,147,47,0,0.0007,无,无,接收,Inspector-4
QC003928,PO003928,MAT012,SUP004,2023-07-27,50,50,0,0.0033,无,无,接收,Inspector-3
QC003929,PO003929,MAT014,SUP010,2023-07-18,60,60,0,0.0021,无,无,接收,Inspector-1
QC003930,PO003930,MAT019,SUP001,2023-08-07,150,66,0,0.0019,无,无,接收,Inspector-2
QC003931,PO003931,MAT050,SUP009,2023-07-26,160,39,9,0.0571,清洁度不足,中,特殊批准使用,Inspector-4
QC003932,PO003932,MAT002,SUP014,2023-08-09,400,71,31,0.0796,外观不符,中,特殊批准使用,Inspector-5
QC003933,PO003933,MAT013,SUP016,2023-08-05,140,45,0,0.0013,无,无,接收,Inspector-2
QC003934,PO003934,MAT026,SUP006,2023-07-16,100,100,0,0.0005,无,无,接收,Inspector-4
QC003935,PO003935,MAT034,SUP014,2023-08-09,200,46,0,0.0027,无,无,接收,Inspector-5
QC003936,PO003936,MAT036,SUP006,2023-07-18,240,33,0,0.0028,无,无,接收,Inspector-2
QC003937,PO003937,MAT039,SUP016,2023-08-03,100,100,0,0.0027,无,无,接收,Inspector-2
QC003938,PO003938,MAT044,SUP001,2023-08-04,50,50,0,0.0038,无,无,接收,Inspector-1
QC003939,PO003939,MAT045,SUP005,2023-07-26,100,100,0,0.0034,无,无,接收,Inspector-5
QC003940,PO003940,MAT001,SUP005,2023-07-31,100,100,0,0.0042,无,无,接收,Inspector-5
QC003941,PO003941,MAT011,SUP004,2023-07-20,113,75,0,0.0036,无,无,接收,Inspector-3
QC003942,PO003942,MAT015,SUP005,2023-07-26,120,68,0,0.0025,无,无,接收,Inspector-3
QC003943,PO003943,MAT018,SUP014,2023-08-05,100,100,0,0.0043,无,无,接收,Inspector-4
QC003944,PO003944,MAT019,SUP009,2023-07-30,350,53,24,0.0695,杂质混入,低,退回,Inspector-3
QC003945,PO003945,MAT022,SUP008,2023-07-30,83,83,0,0.0024,无,无,接收,Inspector-3
QC003946,PO003946,MAT046,SUP005,2023-07-26,170,41,0,0.0029,无,无,接收,Inspector-2
QC003947,PO003947,MAT001,SUP005,2023-07-27,100,100,0,0.0032,无,无,接收,Inspector-5
QC003948,PO003948,MAT013,SUP020,2023-07-30,80,80,0,0.0041,无,无,接收,Inspector-1
QC003949,PO003949,MAT018,SUP014,2023-08-03,240,41,0,0.0002,无,无,接收,Inspector-5
QC003950,PO003950,MAT027,SUP005,2023-07-30,110,99,0,0.004,无,无,接收,Inspector-3
QC003951,PO003951,MAT034,SUP014,2023-07-30,200,51,15,0.0758,功能缺陷,中,退回,Inspector-4
QC003952,PO003952,MAT044,SUP001,2023-08-07,50,50,2,0.0439,杂质混入,低,特殊批准使用,Inspector-5
QC003953,PO003953,MAT045,SUP005,2023-07-24,200,35,0,0.0001,无,无,接收,Inspector-5
QC003954,PO003954,MAT009,SUP019,2023-07-25,196,90,0,0.0049,无,无,接收,Inspector-2
QC003955,PO003955,MAT028,SUP017,2023-08-04,200,51,10,0.0517,标签错误,中,折价接收,Inspector-5
QC003956,PO003956,MAT035,SUP010,2023-07-25,108,54,0,0.0025,无,无,接收,Inspector-2
QC003957,PO003957,MAT001,SUP005,2023-07-25,100,100,0,0.0049,无,无,接收,Inspector-1
QC003958,PO003958,MAT003,SUP012,2023-07-27,50,50,0,0.002,无,无,接收,Inspector-5
QC003959,PO003959,MAT010,SUP011,2023-07-30,75,75,0,0.0011,无,无,接收,Inspector-2
QC003960,PO003960,MAT022,SUP008,2023-08-04,45,45,3,0.0708,外观不符,中,特殊批准使用,Inspector-5
QC003961,PO003961,MAT029,SUP007,2023-08-08,72,72,0,0.0045,无,无,接收,Inspector-5
QC003962,PO003962,MAT036,SUP006,2023-07-19,100,100,0,0.003,无,无,接收,Inspector-5
QC003963,PO003963,MAT038,SUP010,2023-07-25,200,91,0,0.0015,无,无,接收,Inspector-1
QC003964,PO003964,MAT044,SUP007,2023-07-30,100,100,0,0.0048,无,无,接收,Inspector-2
QC003965,PO003965,MAT046,SUP005,2023-07-30,300,64,0,0.0,无,无,接收,Inspector-1
QC003966,PO003966,MAT008,SUP006,2023-07-29,150,72,0,0.004,无,无,接收,Inspector-5
QC003967,PO003967,MAT011,SUP011,2023-07-28,200,33,0,0.0009,无,无,接收,Inspector-5
QC003968,PO003968,MAT018,SUP014,2023-08-09,217,34,0,0.0008,无,无,接收,Inspector-4
QC003969,PO003969,MAT027,SUP005,2023-07-31,200,81,0,0.0028,无,无,接收,Inspector-2
QC003970,PO003970,MAT034,SUP014,2023-08-08,100,100,0,0.0021,无,无,接收,Inspector-1
QC003971,PO003971,MAT004,SUP005,2023-07-27,200,35,0,0.0048,无,无,接收,Inspector-4
QC003972,PO003972,MAT012,SUP004,2023-07-25,91,91,0,0.002,无,无,接收,Inspector-2
QC003973,PO003973,MAT025,SUP001,2023-08-07,50,50,0,0.002,无,无,接收,Inspector-3
QC003974,PO003974,MAT042,SUP007,2023-08-06,80,80,0,0.0027,无,无,接收,Inspector-3
QC003975,PO003975,MAT047,SUP002,2023-08-16,100,100,0,0.002,无,无,接收,Inspector-5
QC003976,PO003976,MAT050,SUP009,2023-08-10,97,97,1,0.0163,杂质混入,中,供应商返工,Inspector-3
QC003977,PO003977,MAT001,SUP005,2023-07-31,100,100,0,0.0029,无,无,接收,Inspector-4
QC003978,PO003978,MAT019,SUP007,2023-08-02,329,60,0,0.0022,无,无,接收,Inspector-5
QC003979,PO003979,MAT021,SUP005,2023-07-30,240,57,0,0.0022,无,无,接收,Inspector-2
QC003980,PO003980,MAT022,SUP008,2023-08-19,79,79,0,0.002,无,无,接收,Inspector-1
QC003981,PO003981,MAT026,SUP016,2023-08-11,100,100,0,0.0003,无,无,接收,Inspector-1
QC003982,PO003982,MAT034,SUP014,2023-08-17,200,77,0,0.0031,无,无,接收,Inspector-4
QC003983,PO003983,MAT036,SUP006,2023-07-24,250,37,15,0.0636,包装破损,低,折价接收,Inspector-4
QC003984,PO003984,MAT039,SUP020,2023-08-08,200,62,7,0.0367,材质问题,低,特殊批准使用,Inspector-4
QC003985,PO003985,MAT044,SUP001,2023-08-15,50,50,0,0.0026,无,无,接收,Inspector-2
QC003986,PO003986,MAT001,SUP005,2023-08-01,100,100,0,0.0049,无,无,接收,Inspector-2
QC003987,PO003987,MAT003,SUP012,2023-08-07,70,70,0,0.004,无,无,接收,Inspector-4
QC003988,PO003988,MAT012,SUP004,2023-07-26,100,100,4,0.042,标签错误,低,特殊批准使用,Inspector-1
QC003989,PO003989,MAT023,SUP012,2023-08-06,80,80,0,0.0021,无,无,接收,Inspector-4
QC003990,PO003990,MAT032,SUP017,2023-08-08,210,53,0,0.0032,无,无,接收,Inspector-5
QC003991,PO003991,MAT045,SUP005,2023-08-05,100,100,0,0.0027,无,无,接收,Inspector-5
QC003992,PO003992,MAT046,SUP005,2023-08-02,130,60,0,0.0016,无,无,接收,Inspector-1
QC003993,PO003993,MAT050,SUP009,2023-08-05,87,87,0,0.0019,无,无,接收,Inspector-5
QC003994,PO003994,MAT013,SUP020,2023-08-09,140,92,0,0.0006,无,无,接收,Inspector-5
QC003995,PO003995,MAT014,SUP006,2023-07-27,50,50,0,0.0031,无,无,接收,Inspector-5
QC003996,PO003996,MAT022,SUP008,2023-08-10,52,52,0,0.0022,无,无,接收,Inspector-4
QC003997,PO003997,MAT030,SUP006,2023-07-25,139,67,0,0.0013,无,无,接收,Inspector-5
QC003998,PO003998,MAT044,SUP001,2023-08-16,50,50,0,0.0005,无,无,接收,Inspector-3
QC003999,PO003999,MAT001,SUP005,2023-08-07,100,100,0,0.0022,无,无,接收,Inspector-5
QC004000,PO004000,MAT014,SUP010,2023-07-31,20,20,0,0.0023,无,无,接收,Inspector-2
QC004001,PO004001,MAT020,SUP004,2023-07-29,100,100,0,0.0023,无,无,接收,Inspector-5
QC004002,PO004002,MAT023,SUP012,2023-08-11,180,82,0,0.0044,无,无,接收,Inspector-2
QC004003,PO004003,MAT040,SUP002,2023-08-12,126,48,0,0.0026,无,无,接收,Inspector-3
QC004004,PO004004,MAT042,SUP009,2023-08-12,120,79,0,0.0019,无,无,接收,Inspector-1
QC004005,PO004005,MAT045,SUP005,2023-08-03,200,83,0,0.0041,无,无,接收,Inspector-5
QC004006,PO004006,MAT048,SUP007,2023-08-19,120,52,0,0.0006,无,无,接收,Inspector-3
QC004007,PO004007,MAT050,SUP009,2023-08-17,77,77,0,0.002,无,无,接收,Inspector-2
QC004008,PO004008,MAT001,SUP005,2023-08-08,100,100,0,0.0031,无,无,接收,Inspector-5
QC004009,PO004009,MAT002,SUP010,2023-08-04,100,100,0,0.0043,无,无,接收,Inspector-4
QC004010,PO004010,MAT003,SUP003,2023-08-11,30,30,0,0.0038,无,无,接收,Inspector-5
QC004011,PO004011,MAT007,SUP003,2023-08-11,195,68,0,0.001,无,无,接收,Inspector-1
QC004012,PO004012,MAT008,SUP010,2023-08-02,200,84,0,0.0028,无,无,接收,Inspector-3
QC004013,PO004013,MAT014,SUP006,2023-07-28,70,70,0,0.0006,无,无,接收,Inspector-4
QC004014,PO004014,MAT027,SUP005,2023-08-09,190,66,0,0.0022,无,无,接收,Inspector-3
QC004015,PO004015,MAT033,SUP004,2023-07-30,120,44,0,0.004,无,无,接收,Inspector-2
QC004016,PO004016,MAT044,SUP007,2023-08-14,50,50,0,0.0043,无,无,接收,Inspector-5
QC004017,PO004017,MAT002,SUP006,2023-07-30,200,97,10,0.0515,材质问题,低,折价接收,Inspector-2
QC004018,PO004018,MAT011,SUP004,2023-07-31,70,70,0,0.0039,无,无,接收,Inspector-2
QC004019,PO004019,MAT014,SUP010,2023-08-02,40,40,0,0.0043,无,无,接收,Inspector-2
QC004020,PO004020,MAT019,SUP009,2023-08-12,450,34,0,0.0003,无,无,接收,Inspector-3
QC004021,PO004021,MAT034,SUP014,2023-08-22,100,100,0,0.0002,无,无,接收,Inspector-4
QC004022,PO004022,MAT036,SUP006,2023-08-01,190,87,0,0.0023,无,无,接收,Inspector-2
QC004023,PO004023,MAT050,SUP009,2023-08-13,70,70,6,0.0938,功能缺陷,高,供应商返工,Inspector-4
QC004024,PO004024,MAT001,SUP005,2023-08-07,100,100,0,0.0027,无,无,接收,Inspector-2
QC004025,PO004025,MAT009,SUP019,2023-08-03,200,48,0,0.0035,无,无,接收,Inspector-1
QC004026,PO004026,MAT013,SUP016,2023-08-17,100,100,0,0.0033,无,无,接收,Inspector-3
QC004027,PO004027,MAT014,SUP006,2023-07-30,30,30,2,0.0703,材质问题,中,退回,Inspector-1
QC004028,PO004028,MAT015,SUP005,2023-08-10,60,60,0,0.0,无,无,接收,Inspector-3
QC004029,PO004029,MAT046,SUP005,2023-08-10,180,59,0,0.0005,无,无,接收,Inspector-2
QC004030,PO004030,MAT047,SUP019,2023-08-03,100,100,2,0.0262,清洁度不足,中,特殊批准使用,Inspector-2
QC004031,PO004031,MAT018,SUP014,2023-08-19,240,91,0,0.0024,无,无,接收,Inspector-1
QC004032,PO004032,MAT026,SUP016,2023-08-21,100,100,0,0.001,无,无,接收,Inspector-2
QC004033,PO004033,MAT044,SUP007,2023-08-09,50,50,0,0.0027,无,无,接收,Inspector-2
QC004034,PO004034,MAT046,SUP005,2023-08-05,110,80,0,0.0014,无,无,接收,Inspector-4
QC004035,PO004035,MAT001,SUP005,2023-08-10,100,100,0,0.0009,无,无,接收,Inspector-1
QC004036,PO004036,MAT003,SUP018,2023-07-31,50,50,0,0.0009,无,无,接收,Inspector-1
QC004037,PO004037,MAT013,SUP016,2023-08-20,100,100,0,0.0013,无,无,接收,Inspector-5
QC004038,PO004038,MAT019,SUP001,2023-08-23,250,85,0,0.0001,无,无,接收,Inspector-5
QC004039,PO004039,MAT025,SUP009,2023-08-18,40,40,0,0.0021,无,无,接收,Inspector-2
QC004040,PO004040,MAT027,SUP005,2023-08-05,200,83,0,0.0017,无,无,接收,Inspector-5
QC004041,PO004041,MAT050,SUP009,2023-08-22,120,54,0,0.0015,无,无,接收,Inspector-4
QC004042,PO004042,MAT010,SUP011,2023-08-12,140,65,0,0.0013,无,无,接收,Inspector-1
QC004043,PO004043,MAT014,SUP010,2023-08-05,50,50,3,0.0738,尺寸偏差,中,供应商返工,Inspector-2
QC004044,PO004044,MAT022,SUP008,2023-08-23,46,46,0,0.0018,无,无,接收,Inspector-5
QC004045,PO004045,MAT024,SUP005,2023-08-11,200,37,0,0.001,无,无,接收,Inspector-2
QC004046,PO004046,MAT029,SUP007,2023-08-09,45,45,2,0.0593,材质问题,中,特殊批准使用,Inspector-1
QC004047,PO004047,MAT044,SUP001,2023-08-22,100,100,0,0.0011,无,无,接收,Inspector-1
QC004048,PO004048,MAT046,SUP005,2023-08-08,310,61,0,0.0013,无,无,接收,Inspector-2
QC004049,PO004049,MAT001,SUP005,2023-08-10,100,100,0,0.0017,无,无,接收,Inspector-4
QC004050,PO004050,MAT015,SUP005,2023-08-13,100,100,0,0.0027,无,无,接收,Inspector-1
QC004051,PO004051,MAT023,SUP012,2023-08-17,100,100,0,0.0048,无,无,接收,Inspector-4
QC004052,PO004052,MAT034,SUP014,2023-08-18,200,84,0,0.0048,无,无,接收,Inspector-1
QC004053,PO004053,MAT039,SUP020,2023-08-19,100,100,0,0.0025,无,无,接收,Inspector-5
QC004054,PO004054,MAT001,SUP005,2023-08-11,100,100,0,0.0036,无,无,接收,Inspector-3
QC004055,PO004055,MAT002,SUP010,2023-08-07,300,75,1,0.0045,轻微外观瑕疵,低,特殊批准使用,Inspector-3
QC004056,PO004056,MAT008,SUP014,2023-08-19,100,100,0,0.0031,无,无,接收,Inspector-1
QC004057,PO004057,MAT011,SUP011,2023-08-12,90,90,0,0.0039,无,无,接收,Inspector-1
QC004058,PO004058,MAT012,SUP004,2023-08-08,50,50,0,0.0041,无,无,接收,Inspector-4
QC004059,PO004059,MAT014,SUP006,2023-08-07,77,77,0,0.0025,无,无,接收,Inspector-3
QC004060,PO004060,MAT022,SUP008,2023-08-18,65,65,0,0.0014,无,无,接收,Inspector-2
QC004061,PO004061,MAT033,SUP004,2023-08-05,120,34,0,0.0004,无,无,接收,Inspector-4
QC004062,PO004062,MAT045,SUP005,2023-08-11,100,100,0,0.0013,无,无,接收,Inspector-5
QC004063,PO004063,MAT005,SUP005,2023-08-11,350,48,0,0.0012,无,无,接收,Inspector-3
QC004064,PO004064,MAT006,SUP016,2023-08-23,330,74,0,0.0024,无,无,接收,Inspector-1
QC004065,PO004065,MAT011,SUP011,2023-08-15,140,52,0,0.0044,无,无,接收,Inspector-3
QC004066,PO004066,MAT018,SUP010,2023-08-09,100,100,0,0.0048,无,无,接收,Inspector-2
QC004067,PO004067,MAT022,SUP008,2023-08-21,53,53,0,0.0041,无,无,接收,Inspector-4
QC004068,PO004068,MAT036,SUP006,2023-08-05,310,90,1,0.0038,轻微尺寸偏差,低,特殊批准使用,Inspector-3
QC004069,PO004069,MAT038,SUP006,2023-08-05,100,100,0,0.0005,无,无,接收,Inspector-1
QC004070,PO004070,MAT048,SUP007,2023-08-19,120,36,0,0.0014,无,无,接收,Inspector-2
QC004071,PO004071,MAT050,SUP009,2023-08-20,172,43,6,0.039,清洁度不足,低,退回,Inspector-1
QC004072,PO004072,MAT001,SUP005,2023-08-13,100,100,0,0.0034,无,无,接收,Inspector-3
QC004073,PO004073,MAT011,SUP004,2023-08-07,80,80,2,0.0272,尺寸偏差,低,退回,Inspector-4
QC004074,PO004074,MAT013,SUP020,2023-08-20,120,49,0,0.0008,无,无,接收,Inspector-1
QC004075,PO004075,MAT016,SUP008,2023-08-18,140,66,0,0.0008,无,无,接收,Inspector-2
QC004076,PO004076,MAT022,SUP008,2023-08-21,47,47,0,0.0036,无,无,接收,Inspector-5
QC004077,PO004077,MAT041,SUP016,2023-08-26,130,53,0,0.0006,无,无,接收,Inspector-2
QC004078,PO004078,MAT044,SUP007,2023-08-16,50,50,0,0.003,无,无,接收,Inspector-5
QC004079,PO004079,MAT047,SUP015,2023-08-06,100,100,0,0.0036,无,无,接收,Inspector-2
QC004080,PO004080,MAT001,SUP005,2023-08-19,100,100,0,0.0038,无,无,接收,Inspector-4
QC004081,PO004081,MAT022,SUP008,2023-08-28,40,40,3,0.0833,包装破损,低,特殊批准使用,Inspector-5
QC004082,PO004082,MAT023,SUP012,2023-08-18,180,40,3,0.0203,杂质混入,中,折价接收,Inspector-1
QC004083,PO004083,MAT029,SUP001,2023-08-21,120,81,0,0.0039,无,无,接收,Inspector-1
QC004084,PO004084,MAT008,SUP010,2023-08-11,250,40,13,0.0534,标签错误,低,折价接收,Inspector-4
QC004085,PO004085,MAT013,SUP020,2023-08-20,131,45,0,0.0026,无,无,接收,Inspector-4
QC004086,PO004086,MAT014,SUP006,2023-08-14,30,30,0,0.0023,无,无,接收,Inspector-3
QC004087,PO004087,MAT019,SUP009,2023-08-23,250,82,0,0.0007,无,无,接收,Inspector-3
QC004088,PO004088,MAT026,SUP016,2023-08-26,100,100,0,0.0039,无,无,接收,Inspector-3
QC004089,PO004089,MAT037,SUP014,2023-08-29,216,81,0,0.0026,无,无,接收,Inspector-5
QC004090,PO004090,MAT044,SUP007,2023-08-17,93,93,0,0.0015,无,无,接收,Inspector-3
QC004091,PO004091,MAT045,SUP005,2023-08-14,100,100,0,0.001,无,无,接收,Inspector-1
QC004092,PO004092,MAT046,SUP005,2023-08-17,300,73,0,0.0014,无,无,接收,Inspector-3
QC004093,PO004093,MAT001,SUP005,2023-08-20,100,100,0,0.0022,无,无,接收,Inspector-3
QC004094,PO004094,MAT003,SUP018,2023-08-21,40,40,0,0.0023,无,无,接收,Inspector-5
QC004095,PO004095,MAT004,SUP005,2023-08-20,150,92,0,0.0032,无,无,接收,Inspector-1
QC004096,PO004096,MAT018,SUP010,2023-08-13,160,43,14,0.0926,标签错误,低,退回,Inspector-3
QC004097,PO004097,MAT027,SUP005,2023-08-16,280,99,0,0.0004,无,无,接收,Inspector-2
QC004098,PO004098,MAT032,SUP002,2023-08-27,400,35,1,0.0046,轻微尺寸偏差,低,特殊批准使用,Inspector-3
QC004099,PO004099,MAT034,SUP014,2023-08-26,200,36,0,0.0003,无,无,接收,Inspector-1
QC004100,PO004100,MAT039,SUP020,2023-08-26,200,71,0,0.0039,无,无,接收,Inspector-3
QC004101,PO004101,MAT004,SUP005,2023-08-16,350,69,1,0.004,轻微外观瑕疵,低,特殊批准使用,Inspector-1
QC004102,PO004102,MAT013,SUP016,2023-08-31,40,40,0,0.0022,无,无,接收,Inspector-1
QC004103,PO004103,MAT014,SUP010,2023-08-13,50,50,2,0.0559,杂质混入,中,折价接收,Inspector-3
QC004104,PO004104,MAT022,SUP008,2023-08-23,74,74,0,0.0033,无,无,接收,Inspector-2
QC004105,PO004105,MAT033,SUP011,2023-08-18,300,52,1,0.0049,轻微外观瑕疵,低,特殊批准使用,Inspector-5
QC004106,PO004106,MAT045,SUP005,2023-08-20,100,100,0,0.0043,无,无,接收,Inspector-5
QC004107,PO004107,MAT047,SUP019,2023-08-22,91,91,0,0.0048,无,无,接收,Inspector-5
QC004108,PO004108,MAT001,SUP005,2023-08-19,200,90,0,0.0038,无,无,接收,Inspector-4
QC004109,PO004109,MAT007,SUP003,2023-09-01,145,79,0,0.001,无,无,接收,Inspector-2
QC004110,PO004110,MAT012,SUP004,2023-08-14,100,100,9,0.0979,包装破损,中,特殊批准使用,Inspector-1
QC004111,PO004111,MAT013,SUP020,2023-08-27,120,51,0,0.0034,无,无,接收,Inspector-4
QC004112,PO004112,MAT021,SUP005,2023-08-13,220,68,0,0.0012,无,无,接收,Inspector-5
QC004113,PO004113,MAT022,SUP008,2023-08-25,38,38,0,0.0007,无,无,接收,Inspector-3
QC004114,PO004114,MAT025,SUP001,2023-08-31,40,40,0,0.002,无,无,接收,Inspector-1
QC004115,PO004115,MAT044,SUP001,2023-09-02,50,50,0,0.002,无,无,接收,Inspector-1
QC004116,PO004116,MAT045,SUP005,2023-08-17,100,100,0,0.0017,无,无,接收,Inspector-1
QC004117,PO004117,MAT050,SUP009,2023-08-25,210,57,0,0.0035,无,无,接收,Inspector-5
QC004118,PO004118,MAT002,SUP010,2023-08-16,100,100,2,0.0287,标签错误,中,特殊批准使用,Inspector-3
QC004119,PO004119,MAT003,SUP018,2023-08-18,50,50,2,0.0543,材质问题,高,折价接收,Inspector-1
QC004120,PO004120,MAT011,SUP011,2023-08-20,100,100,0,0.0005,无,无,接收,Inspector-3
QC004121,PO004121,MAT015,SUP005,2023-08-23,120,53,0,0.0022,无,无,接收,Inspector-1
QC004122,PO004122,MAT019,SUP007,2023-08-29,300,94,0,0.0028,无,无,接收,Inspector-4
QC004123,PO004123,MAT046,SUP005,2023-08-22,270,63,0,0.0013,无,无,接收,Inspector-1
QC004124,PO004124,MAT030,SUP006,2023-08-14,67,67,0,0.0035,无,无,接收,Inspector-4
QC004125,PO004125,MAT044,SUP007,2023-08-28,50,50,0,0.0047,无,无,接收,Inspector-2
QC004126,PO004126,MAT045,SUP005,2023-08-26,100,100,0,0.0046,无,无,接收,Inspector-3
QC004127,PO004127,MAT001,SUP005,2023-08-24,100,100,0,0.0036,无,无,接收,Inspector-2
QC004128,PO004128,MAT034,SUP014,2023-08-31,200,70,0,0.0023,无,无,接收,Inspector-5
QC004129,PO004129,MAT036,SUP006,2023-08-17,200,38,0,0.002,无,无,接收,Inspector-2
QC004130,PO004130,MAT002,SUP010,2023-08-19,293,82,0,0.0003,无,无,接收,Inspector-5
QC004131,PO004131,MAT006,SUP016,2023-09-05,240,72,1,0.005,轻微外观瑕疵,低,特殊批准使用,Inspector-1
QC004132,PO004132,MAT011,SUP011,2023-08-24,80,80,0,0.0031,无,无,接收,Inspector-4
