po_id,material_id,supplier_id,order_date,quantity,expected_delivery_date,actual_delivery_date,actual_quantity,unit_price,total_amount,actual_amount,delivery_status,quantity_status,status
PO004585,MAT022,SUP008,2023-10-15,43,2023-11-09,2023-11-09,39.0,91.34,3927.62,3562.26,On Time,Incomplete,Completed
PO004586,MAT019,SUP007,2023-10-16,200,2023-11-13,2023-11-13,200.0,51.01,10202.0,10202.0,On Time,Complete,Completed
PO004587,MAT044,SUP001,2023-10-16,100,2023-11-15,2023-11-15,100.0,11.37,1137.0,1137.0,On Time,Complete,Completed
PO004588,MAT045,SUP005,2023-10-16,200,2023-11-05,2023-11-05,200.0,138.06,27612.0,27612.0,On Time,Complete,Completed
PO004589,MAT047,SUP019,2023-10-16,100,2023-11-01,2023-11-01,100.0,162.06,16206.0,16206.0,On Time,Complete,Completed
PO004590,MAT001,SUP005,2023-10-17,100,2023-11-08,2023-11-08,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO004591,MAT003,SUP012,2023-10-17,30,2023-11-05,2023-11-05,30.0,1040.54,31216.2,31216.2,On Time,Complete,Completed
PO004592,MAT015,SUP005,2023-10-17,60,2023-11-08,2023-11-08,60.0,198.83,11929.8,11929.8,On Time,Complete,Completed
PO004593,MAT030,SUP020,2023-10-17,98,2023-11-08,2023-11-16,89.0,31.32,3069.36,2787.48,Delayed,Incomplete,Completed
PO004594,MAT032,SUP019,2023-10-17,320,2023-10-28,2023-10-28,320.0,180.92,57894.4,57894.4,On Time,Complete,Completed
PO004595,MAT036,SUP006,2023-10-17,120,2023-10-25,2023-10-25,120.0,14.3,1716.0,1716.0,On Time,Complete,Completed
PO004596,MAT050,SUP009,2023-10-17,270,2023-11-05,2023-11-07,270.0,17.2,4644.0,4644.0,Delayed,Complete,Completed
PO004597,MAT018,SUP014,2023-10-18,160,2023-11-22,2023-11-22,160.0,9.63,1540.8,1540.8,On Time,Complete,Completed
PO004598,MAT022,SUP008,2023-10-18,60,2023-11-10,2023-11-10,60.0,91.34,5480.4,5480.4,On Time,Complete,Completed
PO004599,MAT025,SUP001,2023-10-18,20,2023-11-14,2023-11-14,20.0,33.45,669.0,669.0,On Time,Complete,Completed
PO004600,MAT039,SUP020,2023-10-18,200,2023-11-10,2023-11-10,200.0,17.3,3460.0,3460.0,On Time,Complete,Completed
PO004601,MAT005,SUP005,2023-10-19,70,2023-11-03,2023-11-03,70.0,351.67,24616.9,24616.9,On Time,Complete,Completed
PO004602,MAT013,SUP016,2023-10-19,140,2023-11-17,2023-11-17,140.0,26.32,3684.8,3684.8,On Time,Complete,Completed
PO004603,MAT020,SUP003,2023-10-19,200,2023-11-22,2023-11-30,200.0,580.29,116058.0,116058.0,Delayed,Complete,Completed
PO004604,MAT033,SUP004,2023-10-19,220,2023-10-30,2023-10-30,220.0,538.46,118461.2,118461.2,On Time,Complete,Completed
PO004605,MAT034,SUP014,2023-10-19,100,2023-11-08,2023-11-11,100.0,15.4,1540.0,1540.0,Delayed,Complete,Completed
PO004606,MAT046,SUP005,2023-10-19,190,2023-11-09,2023-11-09,190.0,341.98,64976.2,64976.2,On Time,Complete,Completed
PO004607,MAT001,SUP005,2023-10-20,100,2023-11-07,2023-11-07,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO004608,MAT008,SUP010,2023-10-20,200,2023-11-01,2023-11-01,200.0,15.98,3196.0,3196.0,On Time,Complete,Completed
PO004609,MAT011,SUP004,2023-10-20,40,2023-11-01,2023-11-01,40.0,360.06,14402.4,14402.4,On Time,Complete,Completed
PO004610,MAT019,SUP009,2023-10-20,150,2023-11-16,2023-11-16,144.0,52.43,7864.5,7549.92,On Time,Incomplete,Completed
PO004611,MAT044,SUP007,2023-10-20,100,2023-11-14,2023-11-14,100.0,10.64,1064.0,1064.0,On Time,Complete,Completed
PO004612,MAT006,SUP014,2023-10-21,300,2023-11-20,2023-11-20,300.0,16.91,5073.0,5073.0,On Time,Complete,Completed
PO004613,MAT014,SUP006,2023-10-21,60,2023-11-01,2023-11-01,60.0,11.41,684.6,684.6,On Time,Complete,Completed
PO004614,MAT026,SUP016,2023-10-21,100,2023-11-16,2023-11-16,100.0,29.08,2908.0,2908.0,On Time,Complete,Completed
PO004615,MAT043,SUP005,2023-10-21,40,2023-11-03,2023-11-03,40.0,422.46,16898.4,16898.4,On Time,Complete,Completed
PO004616,MAT047,SUP002,2023-10-21,100,2023-11-16,2023-11-16,100.0,157.29,15729.0,15729.0,On Time,Complete,Completed
PO004617,MAT001,SUP005,2023-10-22,100,2023-11-06,2023-11-06,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO004618,MAT003,SUP003,2023-10-22,30,2023-11-25,2023-11-25,30.0,883.34,26500.2,26500.2,On Time,Complete,Completed
PO004619,MAT025,SUP009,2023-10-22,40,2023-11-11,2023-11-11,40.0,37.49,1499.6,1499.6,On Time,Complete,Completed
PO004620,MAT034,SUP014,2023-10-22,100,2023-11-14,2023-11-14,100.0,15.4,1540.0,1540.0,On Time,Complete,Completed
PO004621,MAT036,SUP006,2023-10-22,210,2023-10-30,2023-10-30,210.0,14.3,3003.0,3003.0,On Time,Complete,Completed
PO004622,MAT009,SUP019,2023-10-23,100,2023-11-03,2023-11-07,100.0,117.41,11741.0,11741.0,Delayed,Complete,Completed
PO004623,MAT013,SUP016,2023-10-23,60,2023-11-21,2023-11-21,60.0,26.32,1579.2,1579.2,On Time,Complete,Completed
PO004624,MAT019,SUP009,2023-10-23,200,2023-11-13,2023-11-13,200.0,52.43,10486.0,10486.0,On Time,Complete,Completed
PO004625,MAT044,SUP007,2023-10-23,50,2023-11-13,2023-11-13,50.0,10.64,532.0,532.0,On Time,Complete,Completed
PO004626,MAT046,SUP005,2023-10-23,100,2023-11-10,2023-11-10,100.0,341.98,34198.0,34198.0,On Time,Complete,Completed
PO004627,MAT038,SUP006,2023-10-24,250,2023-11-02,2023-11-02,250.0,25.03,6257.5,6257.5,On Time,Complete,Completed
PO004628,MAT050,SUP009,2023-10-24,120,2023-11-14,2023-11-14,120.0,17.2,2064.0,2064.0,On Time,Complete,Completed
PO004629,MAT001,SUP005,2023-10-25,100,2023-11-16,2023-11-16,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO004630,MAT002,SUP014,2023-10-25,300,2023-11-23,2023-11-23,300.0,21.12,6336.0,6336.0,On Time,Complete,Completed
PO004631,MAT018,SUP010,2023-10-25,240,2023-11-07,2023-11-07,240.0,9.73,2335.2,2335.2,On Time,Complete,Completed
PO004632,MAT020,SUP004,2023-10-25,100,2023-11-06,2023-11-11,100.0,580.66,58066.0,58066.0,Delayed,Complete,Completed
PO004633,MAT022,SUP008,2023-10-25,43,2023-11-17,2023-11-17,40.0,91.34,3927.62,3653.6,On Time,Incomplete,Completed
PO004634,MAT024,SUP005,2023-10-25,200,2023-11-09,2023-11-09,200.0,445.61,89122.0,89122.0,On Time,Complete,Completed
PO004635,MAT044,SUP007,2023-10-25,50,2023-11-14,2023-11-14,50.0,10.64,532.0,532.0,On Time,Complete,Completed
PO004636,MAT046,SUP005,2023-10-25,260,2023-11-16,2023-11-16,260.0,341.98,88914.8,88914.8,On Time,Complete,Completed
PO004637,MAT019,SUP001,2023-10-26,150,2023-11-28,2023-11-28,150.0,48.68,7302.0,7302.0,On Time,Complete,Completed
PO004638,MAT029,SUP001,2023-10-26,95,2023-11-24,2023-11-24,86.0,25.41,2413.95,2185.26,On Time,Incomplete,Completed
PO004639,MAT042,SUP009,2023-10-26,420,2023-11-22,2023-11-22,420.0,34.48,14481.6,14481.6,On Time,Complete,Completed
PO004640,MAT050,SUP009,2023-10-26,190,2023-11-13,2023-11-20,171.0,17.2,3268.0,2941.2,Delayed,Incomplete,Completed
PO004641,MAT013,SUP020,2023-10-27,320,2023-11-17,2023-11-17,316.0,26.65,8528.0,8421.4,On Time,Incomplete,Completed
PO004642,MAT014,SUP006,2023-10-27,60,2023-11-07,2023-11-14,56.0,11.41,684.6,638.96,Delayed,Incomplete,Completed
PO004643,MAT015,SUP005,2023-10-27,120,2023-11-09,2023-11-09,120.0,198.83,23859.6,23859.6,On Time,Complete,Completed
PO004644,MAT021,SUP005,2023-10-27,320,2023-11-12,2023-11-12,320.0,380.35,121712.0,121712.0,On Time,Complete,Completed
PO004645,MAT028,SUP017,2023-10-27,230,2023-11-23,2023-11-27,230.0,156.62,36022.6,36022.6,Delayed,Complete,Completed
PO004646,MAT044,SUP007,2023-10-27,50,2023-11-15,2023-11-15,50.0,10.64,532.0,532.0,On Time,Complete,Completed
PO004647,MAT045,SUP005,2023-10-27,100,2023-11-11,2023-11-11,100.0,138.06,13806.0,13806.0,On Time,Complete,Completed
PO004648,MAT047,SUP015,2023-10-27,50,2023-11-04,2023-11-04,50.0,154.94,7747.0,7747.0,On Time,Complete,Completed
PO004649,MAT001,SUP005,2023-10-28,100,2023-11-16,2023-11-16,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO004650,MAT012,SUP004,2023-10-28,50,2023-11-09,2023-11-09,45.0,382.16,19108.0,17197.2,On Time,Incomplete,Completed
PO004651,MAT019,SUP009,2023-10-28,350,2023-11-15,2023-11-15,319.0,52.43,18350.5,16725.17,On Time,Incomplete,Completed
PO004652,MAT027,SUP005,2023-10-28,180,2023-11-13,2023-11-13,180.0,368.55,66339.0,66339.0,On Time,Complete,Completed
PO004653,MAT034,SUP014,2023-10-28,100,2023-11-22,2023-11-22,100.0,15.4,1540.0,1540.0,On Time,Complete,Completed
PO004654,MAT001,SUP005,2023-10-29,200,2023-11-12,2023-11-12,200.0,201.65,40330.0,40330.0,On Time,Complete,Completed
PO004655,MAT003,SUP018,2023-10-29,60,2023-11-07,2023-11-07,60.0,1001.11,60066.6,60066.6,On Time,Complete,Completed
PO004656,MAT004,SUP005,2023-10-29,200,2023-11-14,2023-11-14,200.0,457.21,91442.0,91442.0,On Time,Complete,Completed
PO004657,MAT030,SUP016,2023-10-29,56,2023-11-27,2023-11-27,56.0,28.17,1577.52,1577.52,On Time,Complete,Completed
PO004658,MAT044,SUP007,2023-10-29,100,2023-11-18,2023-11-18,100.0,10.64,1064.0,1064.0,On Time,Complete,Completed
PO004659,MAT045,SUP005,2023-10-30,100,2023-11-14,2023-11-14,100.0,138.06,13806.0,13806.0,On Time,Complete,Completed
PO004660,MAT001,SUP005,2023-10-31,100,2023-11-19,2023-11-19,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO004661,MAT014,SUP006,2023-10-31,70,2023-11-09,2023-11-09,70.0,11.41,798.7,798.7,On Time,Complete,Completed
PO004662,MAT018,SUP010,2023-10-31,160,2023-11-12,2023-11-12,160.0,9.73,1556.8,1556.8,On Time,Complete,Completed
PO004663,MAT025,SUP009,2023-10-31,20,2023-11-26,2023-11-26,20.0,37.49,749.8,749.8,On Time,Complete,Completed
PO004664,MAT011,SUP004,2023-11-01,60,2023-11-13,2023-11-13,60.0,360.06,21603.6,21603.6,On Time,Complete,Completed
PO004665,MAT026,SUP006,2023-11-01,200,2023-11-11,2023-11-11,200.0,28.39,5678.0,5678.0,On Time,Complete,Completed
PO004666,MAT030,SUP006,2023-11-01,149,2023-11-12,2023-11-12,149.0,31.27,4659.23,4659.23,On Time,Complete,Completed
PO004667,MAT043,SUP005,2023-11-01,40,2023-11-18,2023-11-18,40.0,422.46,16898.4,16898.4,On Time,Complete,Completed
PO004668,MAT045,SUP005,2023-11-01,100,2023-11-17,2023-11-17,100.0,138.06,13806.0,13806.0,On Time,Complete,Completed
PO004669,MAT001,SUP005,2023-11-02,100,2023-11-23,2023-11-23,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO004670,MAT008,SUP014,2023-11-02,100,2023-12-06,2023-12-06,100.0,16.38,1638.0,1638.0,On Time,Complete,Completed
PO004671,MAT013,SUP020,2023-11-02,80,2023-11-23,2023-11-23,77.0,26.65,2132.0,2052.05,On Time,Incomplete,Completed
PO004672,MAT014,SUP006,2023-11-02,190,2023-11-11,2023-11-17,190.0,11.41,2167.9,2167.9,Delayed,Complete,Completed
PO004673,MAT019,SUP007,2023-11-02,1200,2023-11-27,2023-11-27,1200.0,51.01,61212.0,61212.0,On Time,Complete,Completed
PO004674,MAT029,SUP001,2023-11-02,45,2023-12-03,2023-12-03,45.0,25.41,1143.45,1143.45,On Time,Complete,Completed
PO004675,MAT036,SUP006,2023-11-02,100,2023-11-12,2023-11-18,100.0,14.3,1430.0,1430.0,Delayed,Complete,Completed
PO004676,MAT039,SUP016,2023-11-02,100,2023-12-01,2023-12-01,100.0,14.91,1491.0,1491.0,On Time,Complete,Completed
PO004677,MAT048,SUP007,2023-11-02,220,2023-11-26,2023-11-26,220.0,35.28,7761.6,7761.6,On Time,Complete,Completed
PO004678,MAT050,SUP009,2023-11-02,60,2023-11-28,2023-11-28,60.0,17.2,1032.0,1032.0,On Time,Complete,Completed
PO004679,MAT034,SUP014,2023-11-03,100,2023-12-02,2023-12-02,100.0,15.4,1540.0,1540.0,On Time,Complete,Completed
PO004680,MAT039,SUP016,2023-11-03,200,2023-11-30,2023-11-30,200.0,14.91,2982.0,2982.0,On Time,Complete,Completed
PO004681,MAT044,SUP007,2023-11-03,50,2023-11-26,2023-11-26,50.0,10.64,532.0,532.0,On Time,Complete,Completed
PO004682,MAT025,SUP009,2023-11-04,40,2023-11-22,2023-11-22,40.0,37.49,1499.6,1499.6,On Time,Complete,Completed
PO004683,MAT033,SUP013,2023-11-04,200,2023-12-01,2023-12-01,200.0,498.23,99646.0,99646.0,On Time,Complete,Completed
PO004684,MAT037,SUP014,2023-11-04,138,2023-11-25,2023-11-25,138.0,11.81,1629.78,1629.78,On Time,Complete,Completed
PO004685,MAT002,SUP010,2023-11-05,300,2023-11-18,2023-11-18,300.0,23.2,6960.0,6960.0,On Time,Complete,Completed
PO004686,MAT044,SUP007,2023-11-05,100,2023-12-01,2023-12-01,100.0,10.64,1064.0,1064.0,On Time,Complete,Completed
PO004687,MAT049,SUP007,2023-11-05,100,2023-12-02,2023-12-02,90.0,37.0,3700.0,3330.0,On Time,Incomplete,Completed
PO004688,MAT050,SUP009,2023-11-05,200,2023-11-25,2023-11-25,200.0,17.2,3440.0,3440.0,On Time,Complete,Completed
PO004689,MAT013,SUP020,2023-11-06,160,2023-11-27,2023-11-27,160.0,26.65,4264.0,4264.0,On Time,Complete,Completed
PO004690,MAT020,SUP003,2023-11-06,50,2023-12-05,2023-12-05,45.0,580.29,29014.5,26113.05,On Time,Incomplete,Completed
PO004691,MAT047,SUP015,2023-11-06,50,2023-11-14,2023-11-14,45.0,154.94,7747.0,6972.3,On Time,Incomplete,Completed
PO004692,MAT001,SUP005,2023-11-07,100,2023-11-28,2023-11-28,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO004693,MAT003,SUP012,2023-11-07,70,2023-11-23,2023-11-23,70.0,1040.54,72837.8,72837.8,On Time,Complete,Completed
PO004694,MAT005,SUP005,2023-11-07,100,2023-11-26,2023-11-26,100.0,351.67,35167.0,35167.0,On Time,Complete,Completed
PO004695,MAT011,SUP004,2023-11-07,100,2023-11-19,2023-11-23,100.0,360.06,36006.0,36006.0,Delayed,Complete,Completed
PO004696,MAT022,SUP008,2023-11-07,92,2023-11-30,2023-11-30,87.0,91.34,8403.28,7946.58,On Time,Incomplete,Completed
PO004697,MAT032,SUP019,2023-11-07,280,2023-11-23,2023-12-03,280.0,180.92,50657.6,50657.6,Delayed,Complete,Completed
PO004698,MAT034,SUP014,2023-11-07,200,2023-11-27,2023-11-27,200.0,15.4,3080.0,3080.0,On Time,Complete,Completed
PO004699,MAT043,SUP005,2023-11-07,65,2023-11-19,2023-11-19,65.0,422.46,27459.9,27459.9,On Time,Complete,Completed
PO004700,MAT008,SUP006,2023-11-08,200,2023-11-19,2023-11-19,200.0,15.66,3132.0,3132.0,On Time,Complete,Completed
PO004701,MAT018,SUP010,2023-11-08,100,2023-11-20,2023-11-20,100.0,9.73,973.0,973.0,On Time,Complete,Completed
PO004702,MAT023,SUP012,2023-11-08,120,2023-12-01,2023-12-01,120.0,457.2,54864.0,54864.0,On Time,Complete,Completed
PO004703,MAT027,SUP005,2023-11-08,300,2023-12-01,2023-12-01,300.0,368.55,110565.0,110565.0,On Time,Complete,Completed
PO004704,MAT036,SUP006,2023-11-08,120,2023-11-16,2023-11-25,120.0,14.3,1716.0,1716.0,Delayed,Complete,Completed
PO004705,MAT043,SUP005,2023-11-08,30,2023-11-29,2023-11-29,30.0,422.46,12673.8,12673.8,On Time,Complete,Completed
PO004706,MAT015,SUP005,2023-11-09,140,2023-12-01,2023-12-01,140.0,198.83,27836.2,27836.2,On Time,Complete,Completed
PO004707,MAT019,SUP007,2023-11-09,300,2023-12-02,2023-12-02,300.0,51.01,15303.0,15303.0,On Time,Complete,Completed
PO004708,MAT022,SUP008,2023-11-09,54,2023-12-03,2023-12-03,54.0,91.34,4932.36,4932.36,On Time,Complete,Completed
PO004709,MAT025,SUP009,2023-11-09,40,2023-11-28,2023-12-01,40.0,37.49,1499.6,1499.6,Delayed,Complete,Completed
PO004710,MAT038,SUP014,2023-11-09,100,2023-12-01,2023-12-01,100.0,26.23,2623.0,2623.0,On Time,Complete,Completed
PO004711,MAT041,SUP016,2023-11-09,200,2023-12-06,2023-12-06,200.0,29.07,5814.0,5814.0,On Time,Complete,Completed
PO004712,MAT044,SUP007,2023-11-09,100,2023-12-07,2023-12-07,98.0,10.64,1064.0,1042.72,On Time,Incomplete,Completed
PO004713,MAT046,SUP005,2023-11-09,230,2023-11-23,2023-11-23,230.0,341.98,78655.4,78655.4,On Time,Complete,Completed
PO004714,MAT001,SUP005,2023-11-10,100,2023-11-25,2023-11-25,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO004715,MAT016,SUP008,2023-11-10,240,2023-12-04,2023-12-08,240.0,113.0,27120.0,27120.0,Delayed,Complete,Completed
PO004716,MAT045,SUP005,2023-11-10,200,2023-11-26,2023-11-26,200.0,138.06,27612.0,27612.0,On Time,Complete,Completed
PO004717,MAT047,SUP015,2023-11-10,100,2023-11-19,2023-11-19,90.0,154.94,15494.0,13944.6,On Time,Incomplete,Completed
PO004718,MAT007,SUP003,2023-11-11,150,2023-12-17,2023-12-17,150.0,400.86,60129.0,60129.0,On Time,Complete,Completed
PO004719,MAT014,SUP006,2023-11-11,60,2023-11-22,2023-11-22,60.0,11.41,684.6,684.6,On Time,Complete,Completed
PO004720,MAT018,SUP014,2023-11-11,280,2023-12-09,2023-12-09,280.0,9.63,2696.4,2696.4,On Time,Complete,Completed
PO004721,MAT022,SUP008,2023-11-11,37,2023-12-06,2023-12-14,37.0,91.34,3379.58,3379.58,Delayed,Complete,Completed
PO004722,MAT045,SUP005,2023-11-11,100,2023-11-29,2023-11-29,100.0,138.06,13806.0,13806.0,On Time,Complete,Completed
PO004723,MAT001,SUP005,2023-11-12,200,2023-11-27,2023-11-27,200.0,201.65,40330.0,40330.0,On Time,Complete,Completed
PO004724,MAT014,SUP010,2023-11-12,70,2023-11-25,2023-11-25,70.0,9.99,699.3,699.3,On Time,Complete,Completed
PO004725,MAT021,SUP005,2023-11-12,340,2023-11-30,2023-11-30,340.0,380.35,129319.0,129319.0,On Time,Complete,Completed
PO004726,MAT029,SUP007,2023-11-12,50,2023-12-09,2023-12-09,50.0,23.54,1177.0,1177.0,On Time,Complete,Completed
PO004727,MAT038,SUP014,2023-11-12,250,2023-12-13,2023-12-13,250.0,26.23,6557.5,6557.5,On Time,Complete,Completed
PO004728,MAT043,SUP005,2023-11-12,65,2023-11-29,2023-11-29,65.0,422.46,27459.9,27459.9,On Time,Complete,Completed
PO004729,MAT046,SUP005,2023-11-12,290,2023-11-30,2023-11-30,290.0,341.98,99174.2,99174.2,On Time,Complete,Completed
PO004730,MAT019,SUP009,2023-11-13,350,2023-12-02,2023-12-02,350.0,52.43,18350.5,18350.5,On Time,Complete,Completed
PO004731,MAT022,SUP008,2023-11-13,70,2023-12-05,2023-12-05,70.0,91.34,6393.8,6393.8,On Time,Complete,Completed
PO004732,MAT033,SUP013,2023-11-13,200,2023-12-11,2023-12-11,191.0,498.23,99646.0,95161.93,On Time,Incomplete,Completed
PO004733,MAT044,SUP001,2023-11-13,50,2023-12-07,2023-12-07,50.0,11.37,568.5,568.5,On Time,Complete,Completed
PO004734,MAT050,SUP009,2023-11-13,80,2023-12-08,2023-12-08,80.0,17.2,1376.0,1376.0,On Time,Complete,Completed
PO004735,MAT011,SUP004,2023-11-14,60,2023-11-26,2023-11-26,60.0,360.06,21603.6,21603.6,On Time,Complete,Completed
PO004736,MAT013,SUP020,2023-11-14,80,2023-12-04,2023-12-04,80.0,26.65,2132.0,2132.0,On Time,Complete,Completed
PO004737,MAT014,SUP006,2023-11-14,30,2023-11-25,2023-12-01,28.0,11.41,342.3,319.48,Delayed,Incomplete,Completed
PO004738,MAT019,SUP009,2023-11-14,400,2023-12-10,2023-12-10,400.0,52.43,20972.0,20972.0,On Time,Complete,Completed
PO004739,MAT020,SUP003,2023-11-14,50,2023-12-11,2023-12-11,50.0,580.29,29014.5,29014.5,On Time,Complete,Completed
PO004740,MAT025,SUP009,2023-11-14,40,2023-12-11,2023-12-11,40.0,37.49,1499.6,1499.6,On Time,Complete,Completed
PO004741,MAT027,SUP005,2023-11-14,250,2023-12-05,2023-12-05,250.0,368.55,92137.5,92137.5,On Time,Complete,Completed
PO004742,MAT030,SUP006,2023-11-14,111,2023-11-23,2023-11-23,111.0,31.27,3470.97,3470.97,On Time,Complete,Completed
PO004743,MAT036,SUP006,2023-11-14,190,2023-11-23,2023-11-23,190.0,14.3,2717.0,2717.0,On Time,Complete,Completed
PO004744,MAT001,SUP005,2023-11-15,100,2023-12-01,2023-12-01,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO004745,MAT011,SUP011,2023-11-15,50,2023-12-04,2023-12-04,50.0,337.07,16853.5,16853.5,On Time,Complete,Completed
PO004746,MAT044,SUP007,2023-11-15,100,2023-12-10,2023-12-11,100.0,10.64,1064.0,1064.0,Delayed,Complete,Completed
PO004747,MAT014,SUP010,2023-11-16,30,2023-11-28,2023-12-06,30.0,9.99,299.7,299.7,Delayed,Complete,Completed
PO004748,MAT043,SUP005,2023-11-16,30,2023-12-05,2023-12-05,30.0,422.46,12673.8,12673.8,On Time,Complete,Completed
PO004749,MAT050,SUP009,2023-11-16,60,2023-12-07,2023-12-07,57.0,17.2,1032.0,980.4,On Time,Incomplete,Completed
PO004750,MAT001,SUP005,2023-11-17,100,2023-11-30,2023-11-30,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO004751,MAT010,SUP011,2023-11-17,140,2023-12-06,2023-12-06,140.0,423.13,59238.2,59238.2,On Time,Complete,Completed
PO004752,MAT034,SUP014,2023-11-17,100,2023-12-10,2023-12-10,100.0,15.4,1540.0,1540.0,On Time,Complete,Completed
PO004753,MAT043,SUP005,2023-11-17,20,2023-12-05,2023-12-05,20.0,422.46,8449.2,8449.2,On Time,Complete,Completed
PO004754,MAT045,SUP005,2023-11-17,100,2023-12-06,2023-12-06,100.0,138.06,13806.0,13806.0,On Time,Complete,Completed
PO004755,MAT046,SUP005,2023-11-17,390,2023-12-03,2023-12-03,390.0,341.98,133372.2,133372.2,On Time,Complete,Completed
PO004756,MAT002,SUP014,2023-11-18,200,2023-12-08,2023-12-08,200.0,21.12,4224.0,4224.0,On Time,Complete,Completed
PO004757,MAT012,SUP004,2023-11-18,50,2023-11-30,2023-12-10,50.0,382.16,19108.0,19108.0,Delayed,Complete,Completed
PO004758,MAT018,SUP010,2023-11-18,180,2023-11-30,2023-11-30,180.0,9.73,1751.4,1751.4,On Time,Complete,Completed
PO004759,MAT019,SUP007,2023-11-18,400,2023-12-12,2023-12-12,400.0,51.01,20404.0,20404.0,On Time,Complete,Completed
PO004760,MAT022,SUP008,2023-11-18,46,2023-12-10,2023-12-10,46.0,91.34,4201.64,4201.64,On Time,Complete,Completed
PO004761,MAT023,SUP012,2023-11-18,260,2023-12-07,2023-12-07,260.0,457.2,118872.0,118872.0,On Time,Complete,Completed
PO004762,MAT026,SUP016,2023-11-18,100,2023-12-14,2023-12-14,100.0,29.08,2908.0,2908.0,On Time,Complete,Completed
PO004763,MAT028,SUP017,2023-11-18,260,2023-12-12,2023-12-12,260.0,156.62,40721.2,40721.2,On Time,Complete,Completed
PO004764,MAT050,SUP009,2023-11-18,90,2023-12-10,2023-12-10,90.0,17.2,1548.0,1548.0,On Time,Complete,Completed
PO004765,MAT008,SUP006,2023-11-19,200,2023-11-30,2023-11-30,200.0,15.66,3132.0,3132.0,On Time,Complete,Completed
PO004766,MAT009,SUP015,2023-11-19,250,2023-11-27,2023-11-27,230.0,103.21,25802.5,23738.3,On Time,Incomplete,Completed
PO004767,MAT029,SUP001,2023-11-19,45,2023-12-21,2023-12-29,45.0,25.41,1143.45,1143.45,Delayed,Complete,Completed
PO004768,MAT039,SUP016,2023-11-19,200,2023-12-18,2023-12-18,200.0,14.91,2982.0,2982.0,On Time,Complete,Completed
PO004769,MAT044,SUP001,2023-11-19,50,2023-12-22,2023-12-22,50.0,11.37,568.5,568.5,On Time,Complete,Completed
PO004770,MAT047,SUP002,2023-11-19,50,2023-12-09,2023-12-09,50.0,157.29,7864.5,7864.5,On Time,Complete,Completed
PO004771,MAT001,SUP005,2023-11-20,100,2023-12-07,2023-12-07,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO004772,MAT003,SUP012,2023-11-20,50,2023-12-12,2023-12-12,50.0,1040.54,52027.0,52027.0,On Time,Complete,Completed
PO004773,MAT004,SUP005,2023-11-20,100,2023-12-10,2023-12-10,100.0,457.21,45721.0,45721.0,On Time,Complete,Completed
PO004774,MAT014,SUP006,2023-11-20,80,2023-11-28,2023-12-03,75.0,11.41,912.8,855.75,Delayed,Incomplete,Completed
PO004775,MAT022,SUP008,2023-11-20,25,2023-12-13,2023-12-15,25.0,91.34,2283.5,2283.5,Delayed,Complete,Completed
PO004776,MAT034,SUP014,2023-11-20,200,2023-12-22,2023-12-22,200.0,15.4,3080.0,3080.0,On Time,Complete,Completed
