date,material_id,beginning_inventory,demand,replenishment,ending_inventory
2023-08-24,MAT007,75,13,0,62
2023-08-24,MAT008,174,25,0,149
2023-08-24,MAT009,81,0,0,81
2023-08-24,MAT010,73,0,0,73
2023-08-24,MAT011,91,0,0,91
2023-08-24,MAT012,22,0,0,22
2023-08-24,MAT013,75,77,80,78
2023-08-24,MAT014,51,0,0,51
2023-08-24,MAT015,72,7,0,65
2023-08-24,MAT016,206,13,0,193
2023-08-24,MAT017,136,0,0,136
2023-08-24,MAT018,86,31,160,215
2023-08-24,MAT019,324,56,0,268
2023-08-24,MAT020,57,0,0,57
2023-08-24,MAT021,243,60,0,183
2023-08-24,MAT022,22,22,33,33
2023-08-24,MAT023,120,3,0,117
2023-08-24,MAT024,194,5,0,189
2023-08-24,MAT025,46,28,0,18
2023-08-24,MAT026,186,0,0,186
2023-08-24,MAT027,159,33,0,126
2023-08-24,MAT028,186,0,0,186
2023-08-24,MAT029,72,7,0,65
2023-08-24,MAT030,47,0,0,47
2023-08-24,MAT031,86,0,0,86
2023-08-24,MAT032,180,58,0,122
2023-08-24,MAT033,129,19,0,110
2023-08-24,MAT034,47,35,100,112
2023-08-24,MAT035,67,0,0,67
2023-08-24,MAT036,149,27,0,122
2023-08-24,MAT037,154,12,0,142
2023-08-24,MAT038,81,9,0,72
2023-08-24,MAT039,210,13,0,197
2023-08-24,MAT040,122,0,0,122
2023-08-24,MAT041,177,0,0,177
2023-08-24,MAT042,61,0,0,61
2023-08-24,MAT043,64,0,0,64
2023-08-24,MAT044,42,26,0,16
2023-08-24,MAT045,115,60,0,55
2023-08-24,MAT046,339,65,0,274
2023-08-24,MAT047,25,0,0,25
2023-08-24,MAT048,272,0,0,272
2023-08-24,MAT049,96,0,0,96
2023-08-24,MAT050,214,53,0,161
2023-08-25,MAT001,187,49,0,138
2023-08-25,MAT002,258,51,0,207
2023-08-25,MAT003,74,10,0,64
2023-08-25,MAT004,255,21,0,234
2023-08-25,MAT005,36,0,0,36
2023-08-25,MAT006,152,0,0,152
2023-08-25,MAT007,62,0,0,62
2023-08-25,MAT008,149,0,0,149
2023-08-25,MAT009,81,31,100,150
2023-08-25,MAT010,73,7,140,206
2023-08-25,MAT011,91,0,0,91
2023-08-25,MAT012,22,0,0,22
2023-08-25,MAT013,78,77,120,121
2023-08-25,MAT014,51,42,30,39
2023-08-25,MAT015,65,0,0,65
2023-08-25,MAT016,193,10,0,183
2023-08-25,MAT017,136,0,0,136
2023-08-25,MAT018,215,17,0,198
2023-08-25,MAT019,268,27,0,241
2023-08-25,MAT020,57,0,0,57
2023-08-25,MAT021,183,57,0,126
2023-08-25,MAT022,33,40,40,33
2023-08-25,MAT023,117,0,0,117
2023-08-25,MAT024,189,0,0,189
2023-08-25,MAT025,18,5,20,33
2023-08-25,MAT026,186,50,0,136
2023-08-25,MAT027,126,33,0,93
2023-08-25,MAT028,186,0,0,186
2023-08-25,MAT029,65,5,0,60
2023-08-25,MAT030,47,0,0,47
2023-08-25,MAT031,86,0,0,86
2023-08-25,MAT032,122,20,0,102
2023-08-25,MAT033,110,18,200,292
2023-08-25,MAT034,112,0,0,112
2023-08-25,MAT035,67,0,0,67
2023-08-25,MAT036,122,18,0,104
2023-08-25,MAT037,142,5,0,137
2023-08-25,MAT038,72,24,100,148
2023-08-25,MAT039,197,5,0,192
2023-08-25,MAT040,122,0,0,122
2023-08-25,MAT041,177,0,0,177
2023-08-25,MAT042,61,0,0,61
2023-08-25,MAT043,64,0,0,64
2023-08-25,MAT044,16,23,100,93
2023-08-25,MAT045,55,32,100,123
2023-08-25,MAT046,274,65,0,209
2023-08-25,MAT047,25,0,0,25
2023-08-25,MAT048,272,0,0,272
2023-08-25,MAT049,96,0,0,96
2023-08-25,MAT050,161,29,0,132
2023-08-26,MAT001,138,63,0,75
2023-08-26,MAT002,207,22,0,185
2023-08-26,MAT003,64,0,0,64
2023-08-26,MAT004,234,0,0,234
2023-08-26,MAT005,36,22,110,124
2023-08-26,MAT006,152,0,0,152
2023-08-26,MAT007,62,0,0,62
2023-08-26,MAT008,149,28,0,121
2023-08-26,MAT009,150,0,0,150
2023-08-26,MAT010,206,0,0,206
2023-08-26,MAT011,91,0,0,91
2023-08-26,MAT012,22,0,0,22
2023-08-26,MAT013,121,0,0,121
2023-08-26,MAT014,39,0,0,39
2023-08-26,MAT015,65,0,0,65
2023-08-26,MAT016,183,13,0,170
2023-08-26,MAT017,136,0,0,136
2023-08-26,MAT018,198,15,0,183
2023-08-26,MAT019,241,35,0,206
2023-08-26,MAT020,57,0,0,57
2023-08-26,MAT021,126,0,0,126
2023-08-26,MAT022,33,34,23,22
2023-08-26,MAT023,117,51,180,246
2023-08-26,MAT024,189,0,0,189
2023-08-26,MAT025,33,0,0,33
2023-08-26,MAT026,136,24,0,112
2023-08-26,MAT027,93,160,230,163
2023-08-26,MAT028,186,0,0,186
2023-08-26,MAT029,60,5,0,55
2023-08-26,MAT030,47,0,0,47
2023-08-26,MAT031,86,0,0,86
2023-08-26,MAT032,102,0,0,102
2023-08-26,MAT033,292,104,0,188
2023-08-26,MAT034,112,25,0,87
2023-08-26,MAT035,67,0,0,67
2023-08-26,MAT036,104,0,0,104
2023-08-26,MAT037,137,0,0,137
2023-08-26,MAT038,148,7,0,141
2023-08-26,MAT039,192,22,0,170
2023-08-26,MAT040,122,0,0,122
2023-08-26,MAT041,177,0,0,177
2023-08-26,MAT042,61,0,0,61
2023-08-26,MAT043,64,0,0,64
2023-08-26,MAT044,93,22,0,71
2023-08-26,MAT045,123,0,0,123
2023-08-26,MAT046,209,35,0,174
2023-08-26,MAT047,25,36,100,89
2023-08-26,MAT048,272,0,0,272
2023-08-26,MAT049,96,0,0,96
2023-08-26,MAT050,132,27,0,105
2023-08-27,MAT001,75,67,100,108
2023-08-27,MAT002,185,56,0,129
2023-08-27,MAT003,64,0,0,64
2023-08-27,MAT004,234,0,0,234
2023-08-27,MAT005,124,33,0,91
2023-08-27,MAT006,152,0,0,152
2023-08-27,MAT007,62,0,0,62
2023-08-27,MAT008,121,0,0,121
2023-08-27,MAT009,150,0,0,150
2023-08-27,MAT010,206,0,0,206
2023-08-27,MAT011,91,27,0,64
2023-08-27,MAT012,22,0,0,22
2023-08-27,MAT013,121,0,0,121
2023-08-27,MAT014,39,0,0,39
2023-08-27,MAT015,65,41,60,84
2023-08-27,MAT016,170,13,0,157
2023-08-27,MAT017,136,0,0,136
2023-08-27,MAT018,183,37,0,146
2023-08-27,MAT019,206,20,0,186
2023-08-27,MAT020,57,0,0,57
2023-08-27,MAT021,126,0,0,126
2023-08-27,MAT022,22,51,73,44
2023-08-27,MAT023,246,0,0,246
2023-08-27,MAT024,189,7,0,182
2023-08-27,MAT025,33,7,0,26
2023-08-27,MAT026,112,32,0,80
2023-08-27,MAT027,163,44,0,119
2023-08-27,MAT028,186,60,0,126
2023-08-27,MAT029,55,0,0,55
2023-08-27,MAT030,47,0,0,47
2023-08-27,MAT031,86,0,0,86
2023-08-27,MAT032,102,48,220,274
2023-08-27,MAT033,188,17,0,171
2023-08-27,MAT034,87,0,0,87
2023-08-27,MAT035,67,0,0,67
2023-08-27,MAT036,104,37,215,282
2023-08-27,MAT037,137,0,0,137
2023-08-27,MAT038,141,2,0,139
2023-08-27,MAT039,170,19,0,151
2023-08-27,MAT040,122,0,0,122
2023-08-27,MAT041,177,0,0,177
2023-08-27,MAT042,61,0,0,61
2023-08-27,MAT043,64,0,0,64
2023-08-27,MAT044,71,34,0,37
2023-08-27,MAT045,123,63,0,60
2023-08-27,MAT046,174,0,0,174
2023-08-27,MAT047,89,32,0,57
2023-08-27,MAT048,272,20,0,252
2023-08-27,MAT049,96,0,0,96
2023-08-27,MAT050,105,33,0,72
2023-08-28,MAT001,108,59,0,49
2023-08-28,MAT002,129,29,0,100
2023-08-28,MAT003,64,10,0,54
2023-08-28,MAT004,234,0,0,234
2023-08-28,MAT005,91,0,0,91
2023-08-28,MAT006,152,0,0,152
2023-08-28,MAT007,62,0,0,62
2023-08-28,MAT008,121,0,0,121
2023-08-28,MAT009,150,0,0,150
2023-08-28,MAT010,206,0,0,206
2023-08-28,MAT011,64,66,130,128
2023-08-28,MAT012,22,0,0,22
2023-08-28,MAT013,121,0,0,121
2023-08-28,MAT014,39,48,50,41
2023-08-28,MAT015,84,3,0,81
2023-08-28,MAT016,157,11,0,146
2023-08-28,MAT017,136,0,0,136
2023-08-28,MAT018,146,19,0,127
2023-08-28,MAT019,186,0,0,186
2023-08-28,MAT020,57,0,0,57
2023-08-28,MAT021,126,52,120,194
2023-08-28,MAT022,44,50,28,22
2023-08-28,MAT023,246,0,0,246
2023-08-28,MAT024,182,0,0,182
2023-08-28,MAT025,26,9,0,17
2023-08-28,MAT026,80,0,0,80
2023-08-28,MAT027,119,56,100,163
2023-08-28,MAT028,126,0,0,126
2023-08-28,MAT029,55,3,0,52
2023-08-28,MAT030,47,0,0,47
2023-08-28,MAT031,86,0,0,86
2023-08-28,MAT032,274,58,0,216
2023-08-28,MAT033,171,15,0,156
2023-08-28,MAT034,87,27,0,60
2023-08-28,MAT035,67,0,0,67
2023-08-28,MAT036,282,62,0,220
2023-08-28,MAT037,137,0,0,137
2023-08-28,MAT038,139,24,0,115
2023-08-28,MAT039,151,0,0,151
2023-08-28,MAT040,122,0,0,122
2023-08-28,MAT041,177,0,0,177
2023-08-28,MAT042,61,0,0,61
2023-08-28,MAT043,64,0,0,64
2023-08-28,MAT044,37,22,50,65
2023-08-28,MAT045,60,103,200,157
2023-08-28,MAT046,174,34,0,140
2023-08-28,MAT047,57,0,0,57
2023-08-28,MAT048,252,9,0,243
2023-08-28,MAT049,96,0,0,96
2023-08-28,MAT050,72,200,290,162
2023-08-29,MAT001,49,70,100,79
2023-08-29,MAT002,100,18,0,82
2023-08-29,MAT003,54,9,0,45
2023-08-29,MAT004,234,0,0,234
2023-08-29,MAT005,91,0,0,91
2023-08-29,MAT006,152,0,0,152
2023-08-29,MAT007,62,0,0,62
2023-08-29,MAT008,121,23,0,98
2023-08-29,MAT009,150,0,0,150
2023-08-29,MAT010,206,7,0,199
2023-08-29,MAT011,128,0,0,128
2023-08-29,MAT012,22,0,0,22
2023-08-29,MAT013,121,0,0,121
2023-08-29,MAT014,41,0,0,41
2023-08-29,MAT015,81,0,0,81
2023-08-29,MAT016,146,0,0,146
2023-08-29,MAT017,136,0,0,136
2023-08-29,MAT018,127,15,0,112
2023-08-29,MAT019,186,39,0,147
2023-08-29,MAT020,57,0,0,57
2023-08-29,MAT021,194,0,0,194
2023-08-29,MAT022,22,0,0,22
2023-08-29,MAT023,246,0,0,246
2023-08-29,MAT024,182,7,0,175
2023-08-29,MAT025,17,7,40,50
2023-08-29,MAT026,80,0,0,80
2023-08-29,MAT027,163,44,0,119
2023-08-29,MAT028,126,0,0,126
2023-08-29,MAT029,52,0,0,52
2023-08-29,MAT030,47,16,55,86
2023-08-29,MAT031,86,0,0,86
2023-08-29,MAT032,216,10,0,206
2023-08-29,MAT033,156,20,0,136
2023-08-29,MAT034,60,0,0,60
2023-08-29,MAT035,67,0,0,67
2023-08-29,MAT036,220,83,0,137
2023-08-29,MAT037,137,6,0,131
2023-08-29,MAT038,115,30,0,85
2023-08-29,MAT039,151,10,0,141
2023-08-29,MAT040,122,10,0,112
2023-08-29,MAT041,177,0,0,177
2023-08-29,MAT042,61,0,0,61
2023-08-29,MAT043,64,0,0,64
2023-08-29,MAT044,65,32,0,33
2023-08-29,MAT045,157,50,0,107
2023-08-29,MAT046,140,31,0,109
2023-08-29,MAT047,57,0,0,57
2023-08-29,MAT048,243,0,0,243
2023-08-29,MAT049,96,10,0,86
2023-08-29,MAT050,162,11,0,151
2023-08-30,MAT001,79,49,0,30
2023-08-30,MAT002,82,12,200,270
2023-08-30,MAT003,45,0,0,45
2023-08-30,MAT004,234,0,0,234
2023-08-30,MAT005,91,24,0,67
2023-08-30,MAT006,152,0,0,152
2023-08-30,MAT007,62,0,0,62
2023-08-30,MAT008,98,26,0,72
2023-08-30,MAT009,150,0,0,150
2023-08-30,MAT010,199,0,0,199
2023-08-30,MAT011,128,0,0,128
2023-08-30,MAT012,22,13,100,109
2023-08-30,MAT013,121,37,0,84
2023-08-30,MAT014,41,0,0,41
2023-08-30,MAT015,81,22,0,59
2023-08-30,MAT016,146,11,0,135
2023-08-30,MAT017,136,34,0,102
2023-08-30,MAT018,112,12,0,100
2023-08-30,MAT019,147,0,0,147
2023-08-30,MAT020,57,15,0,42
2023-08-30,MAT021,194,0,0,194
2023-08-30,MAT022,22,0,0,22
2023-08-30,MAT023,246,0,0,246
2023-08-30,MAT024,175,12,0,163
2023-08-30,MAT025,50,5,0,45
2023-08-30,MAT026,80,22,0,58
2023-08-30,MAT027,119,29,0,90
2023-08-30,MAT028,126,0,0,126
2023-08-30,MAT029,52,7,0,45
2023-08-30,MAT030,86,0,0,86
2023-08-30,MAT031,86,0,0,86
2023-08-30,MAT032,206,0,0,206
2023-08-30,MAT033,136,52,300,384
2023-08-30,MAT034,60,41,100,119
2023-08-30,MAT035,67,0,0,67
2023-08-30,MAT036,137,10,0,127
2023-08-30,MAT037,131,0,0,131
2023-08-30,MAT038,85,16,0,69
2023-08-30,MAT039,141,7,0,134
2023-08-30,MAT040,112,8,0,104
2023-08-30,MAT041,177,0,0,177
2023-08-30,MAT042,61,0,0,61
2023-08-30,MAT043,64,0,0,64
2023-08-30,MAT044,33,24,50,59
2023-08-30,MAT045,107,0,0,107
2023-08-30,MAT046,109,0,0,109
2023-08-30,MAT047,57,0,0,57
2023-08-30,MAT048,243,0,0,243
2023-08-30,MAT049,86,6,0,80
2023-08-30,MAT050,151,33,0,118
2023-08-31,MAT001,30,45,200,185
2023-08-31,MAT002,270,19,0,251
2023-08-31,MAT003,45,10,0,35
2023-08-31,MAT004,234,0,0,234
2023-08-31,MAT005,67,0,0,67
2023-08-31,MAT006,152,0,0,152
2023-08-31,MAT007,62,0,0,62
2023-08-31,MAT008,72,23,150,199
2023-08-31,MAT009,150,27,0,123
2023-08-31,MAT010,199,0,0,199
2023-08-31,MAT011,128,0,0,128
2023-08-31,MAT012,109,0,0,109
2023-08-31,MAT013,84,0,0,84
2023-08-31,MAT014,41,0,0,41
2023-08-31,MAT015,59,38,100,121
2023-08-31,MAT016,135,4,0,131
2023-08-31,MAT017,102,0,0,102
2023-08-31,MAT018,100,31,80,149
2023-08-31,MAT019,147,79,350,418
2023-08-31,MAT020,42,0,0,42
2023-08-31,MAT021,194,0,0,194
2023-08-31,MAT022,22,46,46,22
2023-08-31,MAT023,246,0,0,246
2023-08-31,MAT024,163,0,0,163
2023-08-31,MAT025,45,3,0,42
2023-08-31,MAT026,58,32,100,126
2023-08-31,MAT027,90,32,270,328
2023-08-31,MAT028,126,0,0,126
2023-08-31,MAT029,45,6,0,39
2023-08-31,MAT030,86,16,0,70
2023-08-31,MAT031,86,0,0,86
2023-08-31,MAT032,206,0,0,206
2023-08-31,MAT033,384,20,0,364
2023-08-31,MAT034,119,256,300,163
2023-08-31,MAT035,67,0,0,67
2023-08-31,MAT036,127,37,100,190
2023-08-31,MAT037,131,0,0,131
2023-08-31,MAT038,69,14,100,155
2023-08-31,MAT039,134,18,0,116
2023-08-31,MAT040,104,4,0,100
2023-08-31,MAT041,177,0,0,177
2023-08-31,MAT042,61,0,0,61
2023-08-31,MAT043,64,0,0,64
2023-08-31,MAT044,59,29,0,30
2023-08-31,MAT045,107,0,0,107
2023-08-31,MAT046,109,34,180,255
2023-08-31,MAT047,57,32,0,25
2023-08-31,MAT048,243,27,0,216
2023-08-31,MAT049,80,16,0,64
2023-08-31,MAT050,118,2,0,116
2023-09-01,MAT001,185,40,0,145
2023-09-01,MAT002,251,17,0,234
2023-09-01,MAT003,35,12,0,23
2023-09-01,MAT004,234,0,0,234
2023-09-01,MAT005,67,17,0,50
2023-09-01,MAT006,152,46,0,106
2023-09-01,MAT007,62,0,0,62
2023-09-01,MAT008,199,26,0,173
2023-09-01,MAT009,123,0,0,123
2023-09-01,MAT010,199,0,0,199
2023-09-01,MAT011,128,0,0,128
2023-09-01,MAT012,109,0,0,109
2023-09-01,MAT013,84,0,0,84
2023-09-01,MAT014,41,46,50,45
2023-09-01,MAT015,121,0,0,121
2023-09-01,MAT016,131,10,0,121
2023-09-01,MAT017,102,24,0,78
2023-09-01,MAT018,149,21,0,128
2023-09-01,MAT019,418,126,0,292
2023-09-01,MAT020,42,0,0,42
2023-09-01,MAT021,194,0,0,194
2023-09-01,MAT022,22,29,51,44
2023-09-01,MAT023,246,44,0,202
2023-09-01,MAT024,163,0,0,163
2023-09-01,MAT025,42,6,0,36
2023-09-01,MAT026,126,22,0,104
2023-09-01,MAT027,328,0,0,328
2023-09-01,MAT028,126,0,0,126
2023-09-01,MAT029,39,3,40,76
2023-09-01,MAT030,70,0,0,70
2023-09-01,MAT031,86,0,0,86
2023-09-01,MAT032,206,0,0,206
2023-09-01,MAT033,364,13,0,351
2023-09-01,MAT034,163,42,0,121
2023-09-01,MAT035,67,0,0,67
2023-09-01,MAT036,190,36,0,154
2023-09-01,MAT037,131,0,0,131
2023-09-01,MAT038,155,32,0,123
2023-09-01,MAT039,116,0,0,116
2023-09-01,MAT040,100,7,0,93
2023-09-01,MAT041,177,0,0,177
2023-09-01,MAT042,61,0,0,61
2023-09-01,MAT043,64,0,0,64
2023-09-01,MAT044,30,28,100,102
2023-09-01,MAT045,107,85,100,122
2023-09-01,MAT046,255,57,0,198
2023-09-01,MAT047,25,29,50,46
2023-09-01,MAT048,216,16,0,200
2023-09-01,MAT049,64,0,0,64
2023-09-01,MAT050,116,31,0,85
2023-09-02,MAT001,145,66,0,79
2023-09-02,MAT002,234,28,0,206
2023-09-02,MAT003,23,11,40,52
2023-09-02,MAT004,234,49,0,185
2023-09-02,MAT005,50,0,0,50
2023-09-02,MAT006,106,0,0,106
2023-09-02,MAT007,62,30,150,182
2023-09-02,MAT008,173,16,0,157
2023-09-02,MAT009,123,0,0,123
2023-09-02,MAT010,199,0,0,199
2023-09-02,MAT011,128,58,0,70
2023-09-02,MAT012,109,0,0,109
2023-09-02,MAT013,84,0,0,84
2023-09-02,MAT014,45,0,0,45
2023-09-02,MAT015,121,15,0,106
2023-09-02,MAT016,121,7,0,114
2023-09-02,MAT017,78,0,0,78
2023-09-02,MAT018,128,22,0,106
2023-09-02,MAT019,292,77,0,215
2023-09-02,MAT020,42,15,50,77
2023-09-02,MAT021,194,45,0,149
2023-09-02,MAT022,44,21,0,23
2023-09-02,MAT023,202,0,0,202
2023-09-02,MAT024,163,15,0,148
2023-09-02,MAT025,36,7,0,29
2023-09-02,MAT026,104,27,0,77
2023-09-02,MAT027,328,35,0,293
2023-09-02,MAT028,126,72,70,124
2023-09-02,MAT029,76,2,0,74
2023-09-02,MAT030,70,0,0,70
2023-09-02,MAT031,86,0,0,86
2023-09-02,MAT032,206,55,0,151
2023-09-02,MAT033,351,16,0,335
2023-09-02,MAT034,121,0,0,121
2023-09-02,MAT035,67,0,0,67
2023-09-02,MAT036,154,33,0,121
2023-09-02,MAT037,131,0,0,131
2023-09-02,MAT038,123,16,0,107
2023-09-02,MAT039,116,17,0,99
2023-09-02,MAT040,93,0,0,93
2023-09-02,MAT041,177,0,0,177
2023-09-02,MAT042,61,0,0,61
2023-09-02,MAT043,64,0,0,64
2023-09-02,MAT044,102,0,0,102
2023-09-02,MAT045,122,0,0,122
2023-09-02,MAT046,198,76,0,122
2023-09-02,MAT047,46,28,0,18
2023-09-02,MAT048,200,10,0,190
2023-09-02,MAT049,64,21,0,43
2023-09-02,MAT050,85,12,0,73
2023-09-03,MAT001,79,59,100,120
2023-09-03,MAT002,206,28,0,178
2023-09-03,MAT003,52,0,0,52
2023-09-03,MAT004,185,0,0,185
2023-09-03,MAT005,50,0,0,50
2023-09-03,MAT006,106,0,0,106
2023-09-03,MAT007,182,7,0,175
2023-09-03,MAT008,157,22,0,135
2023-09-03,MAT009,123,0,0,123
2023-09-03,MAT010,199,7,0,192
2023-09-03,MAT011,70,50,70,90
2023-09-03,MAT012,109,13,0,96
2023-09-03,MAT013,84,9,0,75
2023-09-03,MAT014,45,0,0,45
2023-09-03,MAT015,106,0,0,106
2023-09-03,MAT016,114,0,0,114
2023-09-03,MAT017,78,0,0,78
2023-09-03,MAT018,106,22,0,84
2023-09-03,MAT019,215,52,0,163
2023-09-03,MAT020,77,0,0,77
2023-09-03,MAT021,149,58,200,291
2023-09-03,MAT022,23,33,32,22
2023-09-03,MAT023,202,0,0,202
2023-09-03,MAT024,148,16,0,132
2023-09-03,MAT025,29,4,0,25
2023-09-03,MAT026,77,0,0,77
2023-09-03,MAT027,293,36,0,257
2023-09-03,MAT028,124,0,0,124
2023-09-03,MAT029,74,14,0,60
2023-09-03,MAT030,70,0,0,70
2023-09-03,MAT031,86,0,0,86
2023-09-03,MAT032,151,17,0,134
2023-09-03,MAT033,335,20,0,315
2023-09-03,MAT034,121,38,0,83
2023-09-03,MAT035,67,0,0,67
2023-09-03,MAT036,121,12,0,109
2023-09-03,MAT037,131,0,0,131
2023-09-03,MAT038,107,17,0,90
2023-09-03,MAT039,99,15,0,84
2023-09-03,MAT040,93,0,0,93
2023-09-03,MAT041,177,0,0,177
2023-09-03,MAT042,61,0,0,61
2023-09-03,MAT043,64,0,0,64
2023-09-03,MAT044,102,29,0,73
2023-09-03,MAT045,122,0,0,122
2023-09-03,MAT046,122,80,130,172
2023-09-03,MAT047,18,26,100,92
2023-09-03,MAT048,190,0,0,190
2023-09-03,MAT049,43,13,60,90
2023-09-03,MAT050,73,27,170,216
2023-09-04,MAT001,120,53,0,67
2023-09-04,MAT002,178,24,0,154
2023-09-04,MAT003,52,11,0,41
2023-09-04,MAT004,185,0,0,185
2023-09-04,MAT005,50,32,80,98
2023-09-04,MAT006,106,0,0,106
2023-09-04,MAT007,175,0,0,175
2023-09-04,MAT008,135,30,0,105
2023-09-04,MAT009,123,0,0,123
2023-09-04,MAT010,192,0,0,192
2023-09-04,MAT011,90,54,0,36
2023-09-04,MAT012,96,0,0,96
2023-09-04,MAT013,75,0,0,75
2023-09-04,MAT014,45,49,30,26
2023-09-04,MAT015,106,37,0,69
2023-09-04,MAT016,114,6,0,108
2023-09-04,MAT017,78,0,0,78
2023-09-04,MAT018,84,30,160,214
2023-09-04,MAT019,163,56,0,107
2023-09-04,MAT020,77,21,0,56
2023-09-04,MAT021,291,39,0,252
2023-09-04,MAT022,22,56,56,22
2023-09-04,MAT023,202,0,0,202
2023-09-04,MAT024,132,0,0,132
2023-09-04,MAT025,25,5,0,20
2023-09-04,MAT026,77,0,0,77
2023-09-04,MAT027,257,0,0,257
2023-09-04,MAT028,124,67,130,187
2023-09-04,MAT029,60,4,0,56
2023-09-04,MAT030,70,0,0,70
2023-09-04,MAT031,86,0,0,86
2023-09-04,MAT032,134,0,0,134
2023-09-04,MAT033,315,13,0,302
2023-09-04,MAT034,83,26,0,57
2023-09-04,MAT035,67,12,0,55
2023-09-04,MAT036,109,15,0,94
2023-09-04,MAT037,131,26,0,105
2023-09-04,MAT038,90,32,100,158
2023-09-04,MAT039,84,17,0,67
2023-09-04,MAT040,93,0,0,93
2023-09-04,MAT041,177,0,0,177
2023-09-04,MAT042,61,0,0,61
2023-09-04,MAT043,64,12,0,52
2023-09-04,MAT044,73,21,0,52
2023-09-04,MAT045,122,78,0,44
2023-09-04,MAT046,172,73,0,99
2023-09-04,MAT047,92,0,0,92
2023-09-04,MAT048,190,11,0,179
2023-09-04,MAT049,90,15,0,75
2023-09-04,MAT050,216,31,0,185
2023-09-05,MAT001,67,55,100,112
2023-09-05,MAT002,154,33,0,121
2023-09-05,MAT003,41,10,0,31
2023-09-05,MAT004,185,51,0,134
2023-09-05,MAT005,98,0,0,98
2023-09-05,MAT006,106,55,230,281
2023-09-05,MAT007,175,0,0,175
2023-09-05,MAT008,105,0,0,105
2023-09-05,MAT009,123,0,0,123
2023-09-05,MAT010,192,7,0,185
2023-09-05,MAT011,36,0,0,36
2023-09-05,MAT012,96,0,0,96
2023-09-05,MAT013,75,29,0,46
2023-09-05,MAT014,26,0,0,26
2023-09-05,MAT015,69,0,0,69
2023-09-05,MAT016,108,0,0,108
2023-09-05,MAT017,78,0,0,78
2023-09-05,MAT018,214,22,0,192
2023-09-05,MAT019,107,45,350,412
2023-09-05,MAT020,56,6,0,50
2023-09-05,MAT021,252,0,0,252
2023-09-05,MAT022,22,0,0,22
2023-09-05,MAT023,202,47,0,155
2023-09-05,MAT024,132,22,0,110
2023-09-05,MAT025,20,11,30,39
2023-09-05,MAT026,77,0,0,77
2023-09-05,MAT027,257,0,0,257
2023-09-05,MAT028,187,0,0,187
2023-09-05,MAT029,56,9,0,47
2023-09-05,MAT030,70,13,0,57
2023-09-05,MAT031,86,0,0,86
2023-09-05,MAT032,134,0,0,134
2023-09-05,MAT033,302,20,0,282
2023-09-05,MAT034,57,39,100,118
2023-09-05,MAT035,55,0,0,55
2023-09-05,MAT036,94,0,0,94
2023-09-05,MAT037,105,0,0,105
2023-09-05,MAT038,158,15,0,143
2023-09-05,MAT039,67,0,0,67
2023-09-05,MAT040,93,0,0,93
2023-09-05,MAT041,177,0,0,177
2023-09-05,MAT042,61,0,0,61
2023-09-05,MAT043,52,0,0,52
2023-09-05,MAT044,52,24,0,28
2023-09-05,MAT045,44,52,100,92
2023-09-05,MAT046,99,0,0,99
2023-09-05,MAT047,92,0,0,92
2023-09-05,MAT048,179,0,0,179
2023-09-05,MAT049,75,0,0,75
2023-09-05,MAT050,185,22,0,163
2023-09-06,MAT001,112,43,0,69
2023-09-06,MAT002,121,48,200,273
2023-09-06,MAT003,31,10,80,101
2023-09-06,MAT004,134,0,0,134
2023-09-06,MAT005,98,0,0,98
2023-09-06,MAT006,281,0,0,281
2023-09-06,MAT007,175,20,0,155
2023-09-06,MAT008,105,21,0,84
2023-09-06,MAT009,123,24,0,99
2023-09-06,MAT010,185,0,0,185
2023-09-06,MAT011,36,0,0,36
2023-09-06,MAT012,96,0,0,96
2023-09-06,MAT013,46,49,160,157
2023-09-06,MAT014,26,0,0,26
2023-09-06,MAT015,69,0,0,69
2023-09-06,MAT016,108,14,0,94
2023-09-06,MAT017,78,0,0,78
2023-09-06,MAT018,192,39,0,153
2023-09-06,MAT019,412,61,0,351
2023-09-06,MAT020,50,13,0,37
2023-09-06,MAT021,252,0,0,252
2023-09-06,MAT022,22,63,74,33
2023-09-06,MAT023,155,0,0,155
2023-09-06,MAT024,110,9,0,101
2023-09-06,MAT025,39,7,0,32
2023-09-06,MAT026,77,31,0,46
2023-09-06,MAT027,257,0,0,257
2023-09-06,MAT028,187,0,0,187
2023-09-06,MAT029,47,7,0,40
2023-09-06,MAT030,57,0,0,57
2023-09-06,MAT031,86,0,0,86
2023-09-06,MAT032,134,37,0,97
2023-09-06,MAT033,282,19,0,263
2023-09-06,MAT034,118,38,0,80
2023-09-06,MAT035,55,0,0,55
2023-09-06,MAT036,94,14,200,280
2023-09-06,MAT037,105,0,0,105
2023-09-06,MAT038,143,12,0,131
2023-09-06,MAT039,67,0,0,67
2023-09-06,MAT040,93,0,0,93
2023-09-06,MAT041,177,0,0,177
2023-09-06,MAT042,61,0,0,61
2023-09-06,MAT043,52,0,0,52
2023-09-06,MAT044,28,22,50,56
2023-09-06,MAT045,92,29,0,63
2023-09-06,MAT046,99,53,210,256
2023-09-06,MAT047,92,31,0,61
2023-09-06,MAT048,179,0,0,179
2023-09-06,MAT049,75,18,0,57
2023-09-06,MAT050,163,0,0,163
2023-09-07,MAT001,69,71,100,98
2023-09-07,MAT002,273,43,0,230
2023-09-07,MAT003,101,9,0,92
2023-09-07,MAT004,134,0,0,134
