name,historical_period,building_type,administrative_region,latitude,longitude,protection_batch,construction_year,preservation_status,architectural_style,floor_area,height,description
宁波市西戏台,明朝,戏台,浙江省宁波市,29.253715632921725,101.92754241653499,6,1568,较好,地方特色风格,1930.6847706764945,15.818939556849827,这是一座建于明朝（公元1568年）的戏台，位于浙江省宁波市，建筑风格为地方特色风格。建筑面积1930平方米，高15米，目前保存状况较好。
漳州市南戏台,清朝,戏台,福建省漳州市,20.955102937049897,117.63935138361398,5,1877,一般,地方特色风格,1016.2878443749056,17.285885125677353,这是一座建于清朝（公元1877年）的戏台，位于福建省漳州市，建筑风格为地方特色风格。建筑面积1016平方米，高17米，目前保存状况一般。
扬州市东庙宇,明朝,庙宇,江苏省扬州市,20.829763067452582,100.77849957502227,6,1570,较好,传统建筑风格,3936.7957090480313,16.332487832629248,这是一座建于明朝（公元1570年）的庙宇，位于江苏省扬州市，建筑风格为传统建筑风格。建筑面积3936平方米，高16米，目前保存状况较好。
苏州市南牌坊,元朝,牌坊,江苏省苏州市,24.812594597362498,111.3738408072238,3,1323,较好,地方特色风格,4657.889721203471,19.498964142807836,这是一座建于元朝（公元1323年）的牌坊，位于江苏省苏州市，建筑风格为地方特色风格。建筑面积4657平方米，高19米，目前保存状况较好。是第3批重点文物保护单位。
南京市北塔楼,宋朝,塔楼,江苏省南京市,36.77228777514482,115.96747353151738,5,1262,一般,地方特色风格,3242.2533335374774,13.711173453351073,这是一座建于宋朝（公元1262年）的塔楼，位于江苏省南京市，建筑风格为地方特色风格。建筑面积3242平方米，高13米，目前保存状况一般。
汉中市南宫殿,元朝,宫殿,陕西省汉中市,21.39604766753182,110.76467513582554,4,1275,完好,宫廷建筑风格,42074.99671604327,26.375803392431838,这是一座建于元朝（公元1275年）的宫殿，位于陕西省汉中市，建筑风格为宫廷建筑风格。建筑面积42074平方米，高26米，目前保存状况完好。是第4批重点文物保护单位。
宁波市西寺庙,清朝,寺庙,浙江省宁波市,36.68970174994503,105.5903199577817,6,1896,完好,宋代佛寺风格,17867.960771801576,18.019592487727,这是一座建于清朝（公元1896年）的寺庙，位于浙江省宁波市，建筑风格为宋代佛寺风格。建筑面积17867平方米，高18米，目前保存状况完好。
福州市西桥梁,唐朝,桥梁,福建省福州市,35.683544466159915,116.60510026729524,2,899,较好,地方特色风格,1560.9842452612154,14.941827505514315,这是一座建于唐朝（公元899年）的桥梁，位于福建省福州市，建筑风格为地方特色风格。建筑面积1560平方米，高14米，目前保存状况较好。是第2批重点文物保护单位。
杭州市中佛塔,元朝,佛塔,浙江省杭州市,39.44047363108481,115.437310108183,5,1342,一般,传统建筑风格,2884.1342625386837,12.948703945406452,这是一座建于元朝（公元1342年）的佛塔，位于浙江省杭州市，建筑风格为传统建筑风格。建筑面积2884平方米，高12米，目前保存状况一般。
延安市西戏台,唐朝,戏台,陕西省延安市,21.378457268027102,106.30467937761927,3,786,较好,传统建筑风格,4331.316999396295,11.16161335168128,这是一座建于唐朝（公元786年）的戏台，位于陕西省延安市，建筑风格为传统建筑风格。建筑面积4331平方米，高11米，目前保存状况较好。是第3批重点文物保护单位。
福州市北佛塔,宋朝,佛塔,福建省福州市,35.27531729917985,105.88922080097062,5,1104,一般,地方特色风格,4614.960305205802,16.781631514894492,这是一座建于宋朝（公元1104年）的佛塔，位于福建省福州市，建筑风格为地方特色风格。建筑面积4614平方米，高16米，目前保存状况一般。
扬州市北寺庙,明朝,寺庙,江苏省扬州市,33.08117936617875,119.06451675794439,8,1398,较差,藏传佛教风格,34375.417201727585,21.246067819060187,这是一座建于明朝（公元1398年）的寺庙，位于江苏省扬州市，建筑风格为藏传佛教风格。建筑面积34375平方米，高21米，目前保存状况较差。
大同市中桥梁,清朝,桥梁,山西省大同市,34.78797732689732,118.75169483060415,5,1837,较好,传统建筑风格,885.7691923006373,12.880028082823738,这是一座建于清朝（公元1837年）的桥梁，位于山西省大同市，建筑风格为传统建筑风格。建筑面积885平方米，高12米，目前保存状况较好。
苏州市东佛塔,唐朝,佛塔,江苏省苏州市,28.005983337544702,111.65676350594259,6,877,一般,地方特色风格,4428.729301369203,10.303688390957845,这是一座建于唐朝（公元877年）的佛塔，位于江苏省苏州市，建筑风格为地方特色风格。建筑面积4428平方米，高10米，目前保存状况一般。
咸阳市西寺庙,元朝,寺庙,陕西省咸阳市,20.96923343097884,109.99502621403082,2,1289,完好,唐代佛寺风格,34844.224045986055,15.938232969913093,这是一座建于元朝（公元1289年）的寺庙，位于陕西省咸阳市，建筑风格为唐代佛寺风格。建筑面积34844平方米，高15米，目前保存状况完好。是第2批重点文物保护单位。
泉州市东戏台,唐朝,戏台,福建省泉州市,33.354170216044174,110.49170754822487,3,860,完好,地方特色风格,2254.9574522338653,9.074325167137276,这是一座建于唐朝（公元860年）的戏台，位于福建省泉州市，建筑风格为地方特色风格。建筑面积2254平方米，高9米，目前保存状况完好。是第3批重点文物保护单位。
湖州市中古城墙,宋朝,古城墙,浙江省湖州市,24.64792530943909,101.00231634409275,7,1145,较差,传统建筑风格,3444.2447035816854,15.12263597330844,这是一座建于宋朝（公元1145年）的古城墙，位于浙江省湖州市，建筑风格为传统建筑风格。建筑面积3444平方米，高15米，目前保存状况较差。
西城区西桥梁,宋朝,桥梁,北京市西城区,35.20517468584504,117.86063247020289,2,1105,较好,地方特色风格,1711.4299087828115,9.21213875100092,这是一座建于宋朝（公元1105年）的桥梁，位于北京市西城区，建筑风格为地方特色风格。建筑面积1711平方米，高9米，目前保存状况较好。是第2批重点文物保护单位。
泉州市东民居,宋朝,民居,福建省泉州市,31.875173008575324,119.36690784566046,3,1163,较好,北方四合院风格,1905.640562156503,6.9183685553155065,这是一座建于宋朝（公元1163年）的民居，位于福建省泉州市，建筑风格为北方四合院风格。建筑面积1905平方米，高6米，目前保存状况较好。是第3批重点文物保护单位。
西城区东驿站,清朝,驿站,北京市西城区,27.797175861936182,105.27027385263652,8,1899,较好,地方特色风格,1256.4881741249492,11.474774792382396,这是一座建于清朝（公元1899年）的驿站，位于北京市西城区，建筑风格为地方特色风格。建筑面积1256平方米，高11米，目前保存状况较好。
朝阳区中官邸,清朝,官邸,北京市朝阳区,22.947158145946037,107.72376379743648,8,1723,较好,传统建筑风格,2293.3839450484184,9.811818870590947,这是一座建于清朝（公元1723年）的官邸，位于北京市朝阳区，建筑风格为传统建筑风格。建筑面积2293平方米，高9米，目前保存状况较好。
苏州市东园林,唐朝,园林,江苏省苏州市,32.708967781027454,108.62712421377334,6,807,较差,北方园林风格,4738.915463614718,9.40768125351553,这是一座建于唐朝（公元807年）的园林，位于江苏省苏州市，建筑风格为北方园林风格。建筑面积4738平方米，高9米，目前保存状况较差。
宁波市西驿站,元朝,驿站,浙江省宁波市,29.250061107756338,113.49544809713481,8,1367,较差,地方特色风格,3312.4685618653502,9.009910620585842,这是一座建于元朝（公元1367年）的驿站，位于浙江省宁波市，建筑风格为地方特色风格。建筑面积3312平方米，高9米，目前保存状况较差。
西城区西古城墙,唐朝,古城墙,北京市西城区,27.145420546908817,115.28032353710549,2,728,完好,传统建筑风格,1971.7839257609235,13.768625346243528,这是一座建于唐朝（公元728年）的古城墙，位于北京市西城区，建筑风格为传统建筑风格。建筑面积1971平方米，高13米，目前保存状况完好。是第2批重点文物保护单位。
苏州市西园林,唐朝,园林,江苏省苏州市,33.80419897907174,114.19121235163956,8,620,一般,江南园林风格,4251.728214578044,13.594653898179164,这是一座建于唐朝（公元620年）的园林，位于江苏省苏州市，建筑风格为江南园林风格。建筑面积4251平方米，高13米，目前保存状况一般。
海淀区南道观,唐朝,道观,北京市海淀区,37.686447952801146,113.0514209428949,6,746,较差,地方特色风格,2930.648116799309,8.953893155806401,这是一座建于唐朝（公元746年）的道观，位于北京市海淀区，建筑风格为地方特色风格。建筑面积2930平方米，高8米，目前保存状况较差。
太原市北宫殿,唐朝,宫殿,山西省太原市,31.123123393958156,113.13410183247589,5,898,一般,宫廷建筑风格,28650.888100784392,19.41211984373652,这是一座建于唐朝（公元898年）的宫殿，位于山西省太原市，建筑风格为宫廷建筑风格。建筑面积28650平方米，高19米，目前保存状况一般。
绍兴市西城门,宋朝,城门,浙江省绍兴市,37.01363608114745,103.49810534890207,4,1232,完好,传统建筑风格,4400.006137629661,17.50519582351935,这是一座建于宋朝（公元1232年）的城门，位于浙江省绍兴市，建筑风格为传统建筑风格。建筑面积4400平方米，高17米，目前保存状况完好。是第4批重点文物保护单位。
杭州市西城门,唐朝,城门,浙江省杭州市,28.714131560488646,105.97527134582093,1,898,较好,传统建筑风格,1257.271783824062,8.666916310318841,这是一座建于唐朝（公元898年）的城门，位于浙江省杭州市，建筑风格为传统建筑风格。建筑面积1257平方米，高8米，目前保存状况较好。是第1批重点文物保护单位。
平遥县中牌坊,宋朝,牌坊,山西省平遥县,27.60853700941785,117.49705808886543,3,1175,完好,传统建筑风格,4641.751556878887,8.070866608307009,这是一座建于宋朝（公元1175年）的牌坊，位于山西省平遥县，建筑风格为传统建筑风格。建筑面积4641平方米，高8米，目前保存状况完好。是第3批重点文物保护单位。
泉州市北官邸,唐朝,官邸,福建省泉州市,26.95960892349401,117.81346899244046,1,821,完好,传统建筑风格,3416.6806253717655,8.810931201734094,这是一座建于唐朝（公元821年）的官邸，位于福建省泉州市，建筑风格为传统建筑风格。建筑面积3416平方米，高8米，目前保存状况完好。是第1批重点文物保护单位。
杭州市西会馆,唐朝,会馆,浙江省杭州市,38.95391401210935,112.90729235449865,3,880,完好,地方特色风格,1604.6748689473975,8.595788054571756,这是一座建于唐朝（公元880年）的会馆，位于浙江省杭州市，建筑风格为地方特色风格。建筑面积1604平方米，高8米，目前保存状况完好。是第3批重点文物保护单位。
东城区西佛塔,清朝,佛塔,北京市东城区,39.602846069705244,106.61361540904134,5,1693,较好,地方特色风格,3574.2714344328992,13.664803469651813,这是一座建于清朝（公元1693年）的佛塔，位于北京市东城区，建筑风格为地方特色风格。建筑面积3574平方米，高13米，目前保存状况较好。
